Kode,Sektor,KodeInd,SubIndustri,Nama Emiten,Sharia,Tanggal,Tahun Buku,Tipe Lap,Opini,Aset,Utang,Modal,Penjual,EBT(RP),Proft,ProftOwner,EPS(RP),BV(RP),PER,PBV,DER,ROA(%),ROE(%),NPM(%)
PDES,Consumer Cyclicals,E513,Travel Agencies,Destinasi Tirta Nusantara Tbk,S,12/31/2022,Dec,A,WTP,266.16,230.84,35.32,150.81,3.29,1.15,-2.29,-3.21,49.4,-92.98,6.03,6.54,-1.0,-6.0,-2.0
PGLI,Consumer Cyclicals,E512,"Hotels, Resorts & Cruise Lines",Pembangunan Graha Lestari Indah Tbk,S,09/30/2022,Dec,U,0,125.19,39.5,85.69,14.64,24.03,18.47,18.7,42.13,175.6,6.46,1.55,0.46,16.0,24.0,140.0
PJAA,Consumer Cyclicals,E514,Recreational & Sports Facilities,Pembangunan Jaya Ancol Tbk,S,12/31/2022,Dec,A,WTM,3892.78,2331.86,1560.93,957.88,191.93,152.5,154.23,-2.04,975.58,-333.9,0.7,1.49,4.0,10.0,16.0
PLAN,Consumer Cyclicals,E512,"Hotels, Resorts & Cruise Lines",Planet Properindo Jaya Tbk,S,06/30/2022,Dec,U,0,89.1,26.42,62.68,3.95,-0.47,-0.47,-0.47,-0.74,70.2,-36.5,0.38,0.42,-1.0,-1.0,-17.0
PNSE,Consumer Cyclicals,E512,"Hotels, Resorts & Cruise Lines",Pudjiadi & Sons Tbk,S,09/30/2022,Dec,U,0,376.71,203.24,173.47,90.86,-12.96,-7.16,-11.68,-11.38,217.43,-37.08,1.94,1.17,-2.0,-5.0,-10.0
PSKT,Consumer Cyclicals,E512,"Hotels, Resorts & Cruise Lines",Red Planet Indonesia Tbk,S,12/31/2022,Dec,A,0,410.7,59.83,350.87,58.87,-4.06,-7.42,-7.42,-0.72,33.9,-82.3,1.74,0.17,-2.0,-2.0,-13.0
PTSP,Consumer Cyclicals,E515,Restaurants,Pioneerindo Gourmet International Tbk,S,12/31/2022,Dec,A,0,291.72,156.65,135.08,555.69,11.64,9.77,8.72,48.24,611.74,40.73,3.21,1.16,3.0,6.0,2.0
PZZA,Consumer Cyclicals,E515,Restaurants,Sarimelati Kencana Tbk,S,09/30/2022,Dec,U,0,2412.62,1340.87,1071.75,2636.65,-40.14,-35.5,-35.5,3.96,354.67,138.96,1.55,1.25,0.0,1.0,0.0
RAFI,Consumer Cyclicals,E515,Restaurants,PT Sari Kreasi Boga Tbk,S,09/30/2022,Dec,A,0,188.82,23.51,165.31,104.62,13.35,10.99,10.99,-9.47,52.85,-12.04,2.16,0.14,-16.0,-18.0,-28.0
SHID,Consumer Cyclicals,E512,"Hotels, Resorts & Cruise Lines",Hotel Sahid Jaya International Tbk,S,09/30/2022,Dec,U,0,1298.49,521.41,777.08,53.56,-34.33,-35.28,-35.28,-47.87,694.24,-51.8,3.57,0.67,-4.0,-7.0,-100.0
SNLK,Consumer Cyclicals,E512,"Hotels, Resorts & Cruise Lines",Sunter Lakeside Hotel Tbk,S,12/31/2022,Dec,A,WTP,203.04,53.36,149.68,35.99,-5.5,-5.03,-5.03,-11.18,332.61,-106.47,3.58,0.36,-2.0,-3.0,-14.0
SOTS,Consumer Cyclicals,E512,"Hotels, Resorts & Cruise Lines",Satria Mega Kencana Tbk,S,12/31/2022,Dec,A,0,405.02,163.25,241.77,19.4,-16.79,-16.52,-16.44,-16.44,241.77,-17.28,1.17,0.68,-4.0,-7.0,-85.0
ABBA,Consumer Cyclicals,E614,Consumer Publishing,Mahaka Media Tbk,S,09/30/2022,Dec,U,0,410.52,346.44,64.08,106.92,-24.59,-24.98,-17.86,-5.43,16.28,-21.18,7.06,5.41,-5.0,-33.0,-20.0
DIGI,Consumer Cyclicals,E614,Consumer Publishing,Arkadia Digital Media Tbk,S,12/31/2022,Dec,A,WTM,20.88,24.84,-3.96,41.54,-18.44,-18.61,-18.61,-10.38,-2.44,-4.82,-20.5,-6.27,-89.0,0.0,-45.0
FILM,Consumer Cyclicals,E621,Entertainment & Movie Production,PT MD Pictures Tbk.,S,09/30/2022,Dec,U,0,1649.61,116.22,1533.39,382.37,200.95,151.14,153.97,17.42,161.22,42.76,4.62,0.08,10.0,11.0,43.0
FORU,Consumer Cyclicals,E611,Advertising,Fortune Indonesia Tbk,S,09/30/2022,Dec,U,0,47.01,9.33,37.68,30.5,-3.64,-2.81,-2.81,-0.48,81.0,-474.55,2.79,0.25,0.0,-1.0,-1.0
IPTV,Consumer Cyclicals,E613,Cable & Satellite,MNC Vision Networks Tbk,S,12/31/2022,Dec,A,WTP,11157.29,3344.2,7813.09,2678.8,-173.26,-140.34,-123.22,-2.92,185.15,-17.12,0.27,0.43,-1.0,-2.0,-5.0
MARI,Consumer Cyclicals,E612,Broadcasting,Mahaka Radio Integra Tbk,S,09/30/2022,Dec,U,0,601.66,403.75,197.92,49.05,-78.85,-80.56,-36.17,-8.64,37.68,-14.7,3.37,2.04,-8.0,-23.0,-92.0
MDIA,Consumer Cyclicals,E612,Broadcasting,Intermedia Capital Tbk,S,09/30/2022,Dec,U,0,5498.6,2499.44,2999.17,992.51,92.95,89.73,89.27,3.5,76.48,14.3,0.65,0.83,2.0,5.0,14.0
MNCN,Consumer Cyclicals,E612,Broadcasting,Media Nusantara Citra Tbk,S,12/31/2022,Dec,A,WTP,22421.56,2512.82,19908.74,9065.21,2781.84,2244.17,2056.4,136.64,1322.86,4.32,0.45,0.13,9.0,10.0,23.0
MSIN,Consumer Cyclicals,E621,Entertainment & Movie Production,PT MNC Studios International Tbk.,S,12/31/2022,Dec,A,0,6537.08,4426.5,2110.58,3517.81,436.88,340.76,339.77,28.0,173.92,145.36,23.4,2.1,5.0,16.0,10.0
MSKY,Consumer Cyclicals,E613,Cable & Satellite,MNC Sky Vision Tbk,S,12/31/2022,Dec,A,WTP,3396.09,1162.2,2233.89,1114.89,-311.49,-245.39,-244.69,-122.69,1120.1,-1.17,0.13,0.52,-7.0,-11.0,-22.0
NETV,Consumer Cyclicals,E612,Broadcasting,Net Visi Media Tbk,S,09/30/2022,Dec,U,0,1675.27,1735.33,-60.05,285.52,-142.27,-148.39,-147.57,-8.47,-2.56,-20.41,-67.56,-28.9,-12.0,0.0,-70.0
SCMA,Consumer Cyclicals,E612,Broadcasting,Surya Citra Media Tbk,S,12/31/2022,Dec,A,0,10959.1,2249.8,8709.3,7132.53,1095.33,679.88,846.36,15.06,117.74,12.48,1.6,0.26,8.0,10.0,12.0
TMPO,Consumer Cyclicals,E614,Consumer Publishing,Tempo Intimedia Tbk,S,09/30/2022,Dec,U,0,390.25,199.15,191.09,151.45,-1.1,-0.81,-0.83,1.54,180.56,65.41,0.56,1.04,0.0,1.0,1.0
VIVA,Consumer Cyclicals,E612,Broadcasting,Visi Media Asia Tbk,S,09/30/2022,Dec,U,0,9024.75,9997.6,-972.85,1328.52,-1083.48,-1095.22,-1087.16,-113.63,-59.09,-0.44,-0.85,-10.28,-21.0,0.0,-141.0
ACES,Consumer Cyclicals,E743,Home Improvement Retail,Ace Hardware Indonesia Tbk,S,09/30/2022,Dec,U,0,7120.12,1602.36,5517.76,4895.09,428.16,355.51,351.71,42.75,321.74,11.18,1.49,0.29,10.0,13.0,15.0
ASLC,Consumer Cyclicals,E745,Automotive Retail,Autopedia Sukses Lestari Tbk,S,09/30/2022,Dec,U,0,811.91,118.3,693.61,308.21,-2.01,-5.59,-7.27,-0.64,54.42,-169.99,2.0,0.17,-1.0,-1.0,-3.0
BAUT,Consumer Cyclicals,E743,Home Improvement Retail,Mitra Angkasa Sejahtera Tbk,S,12/31/2022,Dec,A,WTP,245.23,51.16,194.07,180.92,8.91,6.44,6.47,1.35,40.43,37.12,1.24,0.26,3.0,3.0,4.0
BOGA,Consumer Cyclicals,E745,Automotive Retail,PT Bintang Oto Global Tbk,S,12/31/2022,Dec,A,0,904.86,425.27,479.6,733.74,25.13,14.76,14.72,9.21,126.09,132.42,9.68,0.89,2.0,3.0,2.0
CARS,Consumer Cyclicals,E745,Automotive Retail,PT Industri dan Perdagangan Bintraco Dharma Tbk,S,09/30/2022,Dec,U,0,4000.4,3392.39,608.01,3985.5,184.56,120.44,112.5,4.53,40.53,20.75,2.32,5.58,2.0,11.0,2.0
CSAP,Consumer Cyclicals,E743,Home Improvement Retail,Catur Sentosa Adiprana Tbk,S,12/31/2022,Dec,A,WTP,9645.6,7149.55,2496.05,15447.38,338.87,263.26,239.12,53.63,559.86,14.45,1.38,2.86,2.0,10.0,2.0
DEPO,Consumer Cyclicals,E743,Home Improvement Retail,Caturkarda Depo Bangunan Tbk,S,12/31/2022,Dec,A,WTP,1780.29,609.97,1170.32,2572.47,128.09,103.36,103.36,15.22,172.36,30.88,2.73,0.52,6.0,9.0,4.0
ECII,Consumer Cyclicals,E742,Electronics Retail,Electronic City Indonesia Tbk,S,09/30/2022,Dec,U,0,1846.36,452.16,1394.2,1545.21,1.39,1.39,1.37,13.76,1044.87,34.59,0.46,0.32,1.0,1.0,1.0
ERAA,Consumer Cyclicals,E742,Electronics Retail,Erajaya Swasembada Tbk,S,09/30/2022,Dec,U,0,16024.54,9271.39,6753.15,34940.97,965.56,677.11,680.29,61.03,423.39,8.52,1.23,1.37,6.0,14.0,3.0
GLOB,Consumer Cyclicals,E742,Electronics Retail,Globe Kita Terang Tbk,S,09/30/2022,Dec,U,0,10.7,863.45,-852.76,46.58,1.36,1.36,1.36,-53.4,-767.48,-1.98,-0.14,-1.01,-555.0,0.0,-127.0
IMAS,Consumer Cyclicals,E745,Automotive Retail,Indomobil Sukses Internasional Tbk,S,09/30/2022,Dec,U,0,53729.42,40275.34,13454.09,18707.64,682.8,445.32,335.75,47.1,3368.33,18.47,0.26,2.99,0.0,1.0,1.0
KLIN,Consumer Cyclicals,E743,Home Improvement Retail,PT Klinko Karya Imaji Tbk,S,09/30/2022,Dec,U,0,44.67,9.99,34.68,5.28,0.27,0.23,0.23,0.33,26.53,79.89,0.98,0.29,1.0,1.0,8.0
LPPF,Consumer Cyclicals,E731,Department Stores,Matahari Department Store Tbk,S,09/30/2022,Dec,U,0,5449.79,5020.6,429.19,4964.47,1303.44,1054.11,1054.11,646.36,181.52,6.79,24.18,11.7,28.0,356.0,31.0
MAPA,Consumer Cyclicals,E741,Apparel & Textile Retail,Map Aktif Adiperkasa Tbk,S,12/31/2022,Dec,A,WTM,7434.29,2948.81,4485.47,9801.24,1537.03,1173.42,1174.75,412.13,1573.63,11.72,3.07,0.66,16.0,26.0,12.0
MAPI,Consumer Cyclicals,E741,Apparel & Textile Retail,Mitra Adiperkasa Tbk,S,12/31/2022,Dec,A,WTP,20968.05,11240.43,9727.62,26937.34,3172.62,2505.4,2109.64,127.09,586.0,11.88,2.58,1.16,10.0,22.0,8.0
MKNT,Consumer Cyclicals,E711,Consumer Distributors,Mitra Komunikasi Nusantara Tbk,S,09/30/2022,Dec,U,0,472.2,472.74,-0.54,1583.01,-19.54,-22.09,-14.84,-4.86,-0.1,-10.29,-509.23,-875.39,-6.0,0.0,-2.0
MPMX,Consumer Cyclicals,E745,Automotive Retail,PT Mitra Pinasthika Mustika Tbk.,S,12/31/2022,Dec,A,WTP,8889.82,2702.58,6187.24,12742.85,687.51,661.75,661.73,148.27,1386.35,8.26,0.88,0.44,7.0,11.0,5.0
PMJS,Consumer Cyclicals,E745,Automotive Retail,PT Putra Mandiri Jembar Tbk,S,09/30/2022,Dec,U,0,3940.06,1308.6,2631.46,8429.89,336.47,249.38,205.07,18.47,191.3,8.77,0.85,0.5,6.0,10.0,3.0
RALS,Consumer Cyclicals,E731,Department Stores,Ramayana Lestari Sentosa Tbk,S,12/31/2022,Dec,A,WTM,5235.11,1506.64,3728.48,2996.61,425.11,352.0,352.0,51.56,525.43,12.51,1.23,0.4,7.0,9.0,12.0
SLIS,Consumer Cyclicals,E742,Electronics Retail,Gaya Abadi Sempurna Tbk,S,09/30/2022,Dec,U,0,415.66,185.47,230.19,356.93,32.53,25.14,25.21,15.2,115.1,11.77,1.56,0.81,7.0,13.0,9.0
SONA,Consumer Cyclicals,E731,Department Stores,Sona Topas Tourism Industry Tbk,S,12/31/2022,Dec,A,WTM,975.11,375.19,599.93,318.84,-63.19,-48.29,-48.22,-93.92,1811.37,-33.01,1.71,0.63,-5.0,-8.0,-15.0
TELE,Consumer Cyclicals,E742,Electronics Retail,Tiphone Mobile Indonesia Tbk,S,12/31/2022,Dec,A,WDP,134.88,4744.39,-4609.51,2769.52,-329.74,-330.57,-330.66,-45.23,-630.5,-1.11,-0.08,-1.03,-245.0,0.0,-12.0
TOOL,Consumer Cyclicals,E743,Home Improvement Retail,PT Rohartindo Nusantara Luas Tbk,S,12/31/2022,Dec,A,0,197.47,35.23,162.25,102.31,17.23,13.76,13.76,6.71,79.14,8.49,0.72,0.22,7.0,8.0,13.0
TRIO,Consumer Cyclicals,E742,Electronics Retail,Trikomsel Oke Tbk,S,09/30/2022,Dec,U,0,89.27,3702.69,-3613.42,446.79,510.67,510.67,510.53,14.93,-138.94,28.53,-3.07,-1.02,435.0,0.0,87.0
TURI,Consumer Cyclicals,E745,Automotive Retail,Tunas Ridean Tbk,S,12/31/2022,Dec,A,WTP,7543.79,3218.81,4324.98,14571.5,1060.18,901.05,898.4,161.0,775.09,9.69,2.01,0.74,12.0,21.0,6.0
UFOE,Consumer Cyclicals,E742,Electronics Retail,Damai Sejahtera Abadi Tbk,S,12/31/2022,Dec,A,WTM,430.21,233.21,197.0,770.2,17.33,12.67,12.57,6.18,86.12,33.98,2.44,1.18,3.0,6.0,2.0
YELO,Consumer Cyclicals,E522,Consumer Support Services,PT Yelooo Integra Datanet Tbk.,S,12/31/2022,Dec,A,WTM,1036.29,430.7,605.59,1567.33,1.71,0.35,0.26,20.86,316.6,2.54,0.17,0.71,0.0,0.0,0.0
ZONE,Consumer Cyclicals,E741,Apparel & Textile Retail,Mega Perintis Tbk,S,09/30/2022,Dec,U,0,616.48,279.42,337.06,497.62,82.84,62.47,62.47,99.21,387.35,12.25,3.14,0.83,14.0,26.0,17.0
NASA,Consumer Cyclicals,E512,"Hotels, Resorts & Cruise Lines",Andalan Perkasa Abadi Tbk,S,12/31/2022,Dec,A,WTM,1129.53,57.91,1071.62,14.26,-0.28,-0.28,-0.28,-0.32,97.38,-154.44,0.51,0.05,0.0,0.0,-2.0
RISE,Consumer Cyclicals,E512,"Hotels, Resorts & Cruise Lines",Jaya Sukses Makmur Sentosa Tbk,S,09/30/2022,Dec,U,0,2692.12,423.01,2269.1,215.25,24.38,20.1,21.07,4.1,207.32,240.27,4.75,0.19,2.0,2.0,21.0
UANG,Consumer Cyclicals,E512,"Hotels, Resorts & Cruise Lines",Pakuan Tbk,S,09/30/2022,Dec,U,0,1516.55,1264.81,251.73,365.27,211.99,211.99,211.99,163.8,208.04,5.37,4.23,5.02,13.0,79.0,54.0
WIFI,Consumer Cyclicals,E611,Advertising,Solusi Sinergi Digital Tbk,S,09/30/2022,Dec,U,0,1148.42,618.22,530.2,304.6,13.71,13.71,12.64,13.35,235.09,10.79,0.61,1.17,3.0,6.0,10.0
BMHS,Healthcare,F121,Healthcare Providers,Bundamedik Tbk,S,09/30/2022,Dec,U,0,2973.49,1179.59,1793.89,1228.66,138.69,108.25,73.73,11.27,208.51,34.42,1.86,0.66,3.0,5.0,8.0
CARE,Healthcare,F121,Healthcare Providers,PT Metro Healthcare Indonesia Tbk,S,12/31/2022,Dec,A,WTM,4234.62,1027.73,3206.89,233.97,-93.32,-93.6,-93.54,-2.79,96.45,-177.37,5.12,0.32,-2.0,-3.0,-40.0
DGNS,Healthcare,F121,Healthcare Providers,PT Diagnos Laboratorium Utama Tbk,S,09/30/2022,Dec,U,0,239.14,25.18,213.96,143.83,15.79,12.16,12.16,9.99,171.17,23.02,1.34,0.12,5.0,6.0,9.0
HEAL,Healthcare,F121,Healthcare Providers,PT Medikaloka Hermina Tbk.,S,09/30/2022,Dec,U,0,7541.84,2976.54,4565.3,3591.2,406.76,315.07,245.52,31.77,305.01,46.9,4.89,0.65,6.0,10.0,13.0
IRRA,Healthcare,F112,Healthcare Supplies & Distributions,Itama Ranoraya Tbk,S,09/30/2022,Dec,U,0,777.22,300.31,476.91,554.56,52.83,40.49,40.49,42.33,298.07,21.62,3.07,0.63,9.0,14.0,12.0
MEDS,Healthcare,F112,Healthcare Supplies & Distributions,PT Hetzer Medical Indonesia Tbk,S,12/31/2022,Dec,A,WTP,80.93,12.14,68.79,37.74,0.6,0.24,0.24,0.15,44.02,797.52,2.75,0.18,0.0,0.0,1.0
MIKA,Healthcare,F121,Healthcare Providers,PT Mitra Keluarga Karyasehat Tbk.,S,09/30/2022,Dec,U,0,6707.32,863.56,5843.76,3072.97,1035.37,806.19,744.18,76.53,410.19,39.07,7.29,0.15,16.0,19.0,35.0
MTMH,Healthcare,F121,Healthcare Providers,PT Murni Sadar Tbk,S,09/30/2022,Dec,U,0,1644.93,496.91,1148.02,599.09,53.29,38.21,39.94,-10.67,555.0,-144.26,2.77,0.43,-1.0,-2.0,-4.0
PRDA,Healthcare,F121,Healthcare Providers,PT Prodia Widyahusada Tbk.,S,12/31/2022,Dec,A,0,2669.59,358.45,2311.14,2181.64,470.35,371.63,371.65,396.42,2465.22,14.82,2.38,0.16,14.0,16.0,17.0
PRIM,Healthcare,F121,Healthcare Providers,PT Royal Prima Tbk.,S,09/30/2022,Dec,U,0,1033.44,57.39,976.05,198.65,16.73,12.37,12.42,-5.19,287.63,-33.91,0.61,0.06,-2.0,-2.0,-9.0
RSGK,Healthcare,F121,Healthcare Providers,Kedoya Adyaraya Tbk,S,12/31/2022,Dec,A,0,893.69,78.15,815.53,359.16,43.92,25.97,26.18,3.65,877.23,303.89,1.27,0.1,3.0,3.0,7.0
SAME,Healthcare,F121,Healthcare Providers,Sarana Meditama Metropolitan Tbk,S,12/31/2022,Dec,A,WTM,5140.0,1156.99,3983.02,1393.54,17.22,9.58,4.35,-0.87,232.4,-342.74,1.28,0.29,0.0,0.0,0.0
SILO,Healthcare,F121,Healthcare Providers,PT Siloam International Hospitals Tbk.,S,12/31/2022,Dec,A,WTP,9665.6,2614.08,7051.52,9518.01,984.31,710.38,696.5,53.55,542.17,28.29,2.79,0.37,7.0,10.0,7.0
SRAJ,Healthcare,F121,Healthcare Providers,Sejahteraraya Anugrahjaya Tbk,S,09/30/2022,Dec,U,0,4799.65,2908.12,1891.53,1400.15,-34.09,-36.33,-36.42,-7.76,157.62,-83.11,4.09,1.54,-2.0,-5.0,-7.0
DVLA,Healthcare,F211,Pharmaceuticals,Darya-Varia Laboratoria Tbk,S,12/31/2022,Dec,A,WTM,2009.14,605.52,1403.62,1917.04,201.07,149.38,149.38,39.25,1253.23,50.2,1.57,0.43,7.0,11.0,8.0
INAF,Healthcare,F211,Pharmaceuticals,Indofarma Tbk,S,09/30/2022,Dec,U,0,1812.15,1486.96,325.19,904.9,-189.1,-183.12,-183.11,-72.12,104.93,-11.58,7.96,4.57,-12.0,-69.0,-25.0
KAEF,Healthcare,F211,Pharmaceuticals,Kimia Farma Tbk,S,09/30/2022,Dec,U,0,18658.38,11367.74,7290.64,7133.7,-228.88,-184.14,-180.94,-32.52,1312.68,-32.29,0.8,1.56,-1.0,-2.0,-3.0
KLBF,Healthcare,F211,Pharmaceuticals,Kalbe Farma Tbk,S,09/30/2022,Dec,U,0,26187.15,5038.33,21148.82,21181.77,3236.45,2534.22,2485.51,72.14,451.17,29.25,4.68,0.24,13.0,16.0,16.0
MERK,Healthcare,F211,Pharmaceuticals,Merck Tbk,S,09/30/2022,Dec,U,0,950.77,224.5,726.27,869.24,192.93,149.75,149.75,365.22,1621.14,13.22,2.98,0.31,17.0,23.0,19.0
PEHA,Healthcare,F211,Pharmaceuticals,Phapros Tbk,S,12/31/2022,Dec,A,WTP,1806.28,1034.46,771.82,1168.47,41.5,27.4,28.07,33.42,918.83,20.35,0.74,1.34,2.0,4.0,2.0
PYFA,Healthcare,F211,Pharmaceuticals,Pyridam Farma Tbk,S,09/30/2022,Dec,U,0,1516.97,1060.92,456.05,550.92,283.73,288.76,289.0,520.52,852.3,1.65,1.01,2.33,18.0,61.0,51.0
SCPI,Healthcare,F211,Pharmaceuticals,Organon Pharma Indonesia Tbk,S,09/30/2022,Dec,U,0,1626.13,453.62,1172.51,1743.87,259.08,199.95,199.95,60457.23,325696.16,0.48,0.09,0.39,13.0,19.0,12.0
SIDO,Healthcare,F211,Pharmaceuticals,Industri Jamu dan Farmasi Sido Muncul Tbk,S,12/31/2022,Dec,U,0,4081.44,575.97,3505.48,12382.92,1419.85,1104.71,1104.71,36.82,116.85,23.9,7.53,0.16,27.0,32.0,9.0
SOHO,Healthcare,F211,Pharmaceuticals,Soho Global Health Tbk,S,12/31/2022,Dec,A,WTM,4474.6,2047.04,2427.56,7290.12,455.64,357.02,356.73,281.07,1912.71,18.5,2.72,0.84,8.0,15.0,5.0
TSPC,Healthcare,F211,Pharmaceuticals,Tempo Scan Pacific Tbk,S,12/31/2022,Dec,A,WTM,11328.97,3778.22,7550.76,12254.37,1329.82,1037.53,1001.63,181.54,1674.28,7.74,0.84,0.5,9.0,13.0,8.0
IBFN,Financials,G211,Consumer Financing,Intan Baruprana Finance Tbk,S,12/31/2022,Dec,A,0,521.81,1085.15,-563.34,16.19,-6.01,-41.51,-41.51,-27.35,-371.27,-3.55,-0.26,-1.93,-8.0,0.0,-256.0
AGRO,Financials,G111,Banks,PT Bank Rakyat Indonesia Agroniaga Tbk,S,12/31/2022,Dec,A,WTP,13898.78,10509.69,3389.09,1044.92,116.19,11.46,11.46,0.46,136.99,833.27,2.82,3.1,0.0,0.0,1.0
AGRS,Financials,G111,Banks,PT Bank IBK Indonesia Tbk.,S,12/31/2022,Dec,A,WTP,18304.59,14136.32,4168.26,869.66,95.15,103.45,103.45,3.74,150.84,22.44,0.56,3.39,1.0,2.0,12.0
AMAR,Financials,G111,Banks,PT Bank Amar Indonesia Tbk.,S,09/30/2022,Dec,U,0,3700.2,1825.45,1874.75,605.46,-172.87,-172.87,-172.87,-9.21,103.02,-33.22,2.97,0.97,-5.0,-9.0,-28.0
ARTO,Financials,G111,Banks,PT Bank Jago Tbk.,S,12/31/2022,Dec,A,0,16965.3,8175.48,8263.76,1500.46,20.43,15.91,15.91,1.15,596.39,2107.22,4.06,0.99,0.0,0.0,1.0
BABP,Financials,G111,Banks,PT Bank MNC Internasional Tbk.,S,12/31/2022,Dec,A,WTM,16862.36,14150.03,2712.33,1198.49,154.06,52.5,52.5,1.91,80.34,44.41,1.06,5.22,0.0,2.0,4.0
BACA,Financials,G111,Banks,PT Bank Capital Indonesia Tbk,S,09/30/2022,Dec,U,0,20231.24,18085.56,2145.68,456.61,23.18,18.08,18.08,1.6,107.54,81.27,1.21,8.43,0.0,1.0,7.0
BBCA,Financials,G111,Banks,PT Bank Central Asia Tbk.,S,12/31/2022,Dec,U,0,1314731.67,1087109.64,221181.66,73575.13,50467.03,40755.57,40735.72,330.45,1794.21,26.48,4.88,4.92,3.0,18.0,55.0
BBHI,Financials,G111,Banks,PT Bank Harda Internasional Tbk.,S,12/31/2022,Dec,A,WTP,11058.96,4647.69,6411.27,767.67,352.31,270.03,270.03,12.43,295.04,121.11,5.1,0.72,2.0,4.0,35.0
BBKP,Financials,G111,Banks,Bank Bukopin Tbk,S,09/30/2022,Dec,A,WTP,87065.6,76546.83,10518.77,3266.8,-3364.99,-2632.42,-2633.22,-67.28,155.38,-1.78,0.77,7.28,-5.0,-43.0,-139.0
BBMD,Financials,G111,Banks,PT Bank Mestika Dharma Tbk.,S,09/30/2022,Dec,U,0,17234.07,12970.34,4263.74,979.74,500.75,390.59,390.59,137.32,1042.46,14.27,1.88,3.04,3.0,13.0,57.0
BBNI,Financials,G111,Banks,PT Bank Negara Indonesia (Persero) Tbk,S,12/31/2022,Dec,U,0,1029836.87,889639.21,140197.66,71701.63,22686.71,18481.78,18312.05,981.95,7517.84,8.94,1.17,6.35,2.0,13.0,26.0
BBRI,Financials,G111,Banks,PT Bank Rakyat Indonesia (Persero) Tbk,S,12/31/2022,Dec,LR,0,1865639.01,1562243.69,303395.32,181124.97,64596.7,51408.21,51170.31,337.63,2001.83,14.01,2.36,5.15,3.0,17.0,28.0
BBSI,Financials,G111,Banks,PT Bank Bisnis Internasional Tbk.,S,09/30/2022,Dec,U,0,2837.81,702.24,2135.58,118.35,77.99,60.83,60.83,21.56,587.02,154.47,5.67,0.33,3.0,4.0,67.0
BBTN,Financials,G111,Banks,PT Bank Tabungan Negara (Persero) Tbk,S,12/31/2022,Dec,A,0,402148.31,351376.68,25909.35,25091.56,3875.69,3045.07,3045.07,216.97,1846.13,6.11,0.72,13.56,1.0,12.0,12.0
BBYB,Financials,G111,Banks,PT Bank Neo Commerce Tbk.,S,12/31/2022,Dec,A,WTM,19694.28,15949.69,3744.59,2443.8,-785.94,-789.06,-789.06,-109.87,311.04,-5.46,1.93,4.26,-4.0,-21.0,-32.0
BCIC,Financials,G111,Banks,PT Bank JTrust Indonesia Tbk.,S,12/31/2022,Dec,A,WTP,33617.39,29891.02,3726.38,1686.18,47.25,86.62,86.62,4.78,205.8,23.2,0.54,8.02,0.0,2.0,5.0
BDMN,Financials,G111,Banks,PT Bank Danamon Indonesia Tbk,S,12/31/2022,Dec,U,0,197729.69,150251.21,47478.48,18555.04,4404.63,3429.63,3302.31,337.88,4857.85,8.49,0.59,3.16,2.0,7.0,18.0
BEKS,Financials,G111,Banks,PT Bank Pembangunan Daerah Banten Tbk.,S,12/31/2022,Dec,A,0,7223.06,5581.28,1641.77,460.46,-284.64,-239.29,-239.29,-4.61,31.65,-10.84,1.58,3.4,-3.0,-15.0,-52.0
BGTG,Financials,G111,Banks,PT Bank Ganesha Tbk.,S,09/30/2022,Dec,U,0,9045.39,6819.6,2225.79,325.18,40.24,32.59,32.59,1.56,92.85,57.78,0.97,3.06,0.0,2.0,11.0
BINA,Financials,G111,Banks,PT Bank Ina Perdana Tbk.,S,12/31/2022,Dec,A,WTM,20552.74,17264.65,3288.09,1200.25,202.85,157.05,157.05,17.17,535.98,234.1,7.5,5.25,1.0,5.0,13.0
BJBR,Financials,G111,Banks,Bank Pembangunan Daerah Jawa Barat dan Banten Tbk,S,12/31/2022,Dec,A,WTP,181241.29,158120.88,14745.99,14687.09,2835.62,2245.28,2304.38,219.02,1401.52,6.21,0.97,10.72,1.0,16.0,16.0
BJTM,Financials,G111,Banks,Bank Pembangunan Daerah Jawa Timur Tbk,S,12/31/2022,Dec,A,WTP,103031.37,89704.19,11445.86,6838.84,2030.05,1542.82,1542.82,102.75,762.27,7.15,0.96,7.84,1.0,13.0,23.0
BKSW,Financials,G111,Banks,PT Bank QNB Indonesia Tbk,S,12/31/2022,Dec,U,0,16717.09,12063.67,4653.42,953.06,-400.73,-400.73,-400.73,-19.61,227.7,-4.54,0.39,2.59,-2.0,-9.0,-42.0
BMAS,Financials,G111,Banks,PT Bank Maspion Indonesia Tbk.,S,12/31/2022,Dec,A,WTM,14956.3,11803.69,3152.61,953.22,151.07,114.94,114.94,13.84,365.72,101.14,3.83,3.74,1.0,4.0,12.0
BMRI,Financials,G111,Banks,PT Bank Mandiri (Persero) Tbk,S,12/31/2022,Dec,U,0,1992544.69,1544096.63,252245.46,149058.95,56377.73,44952.37,41170.64,882.23,5405.26,11.7,1.91,6.12,2.0,16.0,28.0
BNBA,Financials,G111,Banks,Bank Bumi Arta Tbk,S,12/31/2022,Dec,A,WTP,8211.29,5134.52,3076.77,529.99,50.37,38.94,38.94,11.49,908.14,57.43,0.73,1.67,0.0,1.0,7.0
