Kode,Sektor,KodeInd,SubIndustri,Nama Emiten,Sharia,Tanggal,Tahun Buku,Tipe Lap,Opini,Aset,Utang,Modal,Penjual,EBT(RP),Proft,ProftOwner,EPS(RP),BV(RP),PER,PBV,DER,ROA(%),ROE(%),NPM(%)
SCMA,Consumer Cyclicals,E612,Broadcasting,Surya Citra Media Tbk,S,06/30/2023,Dec,U,0,10555.45,2291.86,8263.59,3032.39,88.0,-35.49,69.36,4.05,111.71,39.05,1.41,0.28,3.0,4.0,10.0
TMPO,Consumer Cyclicals,E614,Consumer Publishing,Tempo Intimedia Tbk,S,06/30/2023,Dec,U,0,403.76,211.75,192.02,97.53,0.2,1.28,0.97,-1.08,181.43,-84.89,0.51,1.1,0.0,-1.0,-1.0
VIVA,Consumer Cyclicals,E612,Broadcasting,Visi Media Asia Tbk,S,06/30/2023,Dec,U,0,9231.87,11317.67,-2085.8,619.22,-490.52,-501.4,-504.95,-95.17,-126.69,-0.53,-0.39,-5.43,-17.0,0.0,-253.0
ACES,Consumer Cyclicals,E743,Home Improvement Retail,Ace Hardware Indonesia Tbk,S,06/30/2023,Dec,U,0,7799.8,2095.09,5704.7,3635.05,365.82,304.38,302.42,42.24,332.64,17.28,2.19,0.37,9.0,13.0,20.0
ASLC,Consumer Cyclicals,E745,Automotive Retail,Autopedia Sukses Lestari Tbk,S,06/30/2023,Dec,U,0,855.1,146.31,708.79,288.95,7.9,6.6,4.0,0.56,55.61,224.87,2.25,0.21,1.0,1.0,2.0
BAUT,Consumer Cyclicals,E743,Home Improvement Retail,Mitra Angkasa Sejahtera Tbk,S,06/30/2023,Dec,U,0,257.86,59.78,198.09,101.81,7.08,5.31,5.33,1.56,41.27,32.03,1.21,0.3,3.0,4.0,7.0
BOGA,Consumer Cyclicals,E745,Automotive Retail,PT Bintang Oto Global Tbk,S,06/30/2023,Dec,U,0,952.76,463.11,489.65,479.31,15.17,10.05,10.03,3.58,128.74,348.83,9.71,0.95,1.0,3.0,3.0
CARS,Consumer Cyclicals,E745,Automotive Retail,PT Industri dan Perdagangan Bintraco Dharma Tbk,S,06/30/2023,Dec,U,0,3650.7,2892.92,757.78,2960.03,138.94,97.13,78.93,10.89,50.52,9.0,1.94,3.82,4.0,22.0,6.0
CSAP,Consumer Cyclicals,E743,Home Improvement Retail,Catur Sentosa Adiprana Tbk,S,06/30/2023,Dec,U,0,9720.5,7184.04,2536.46,7794.78,125.47,98.74,91.52,38.36,446.31,13.82,1.19,2.83,2.0,9.0,3.0
DEPO,Consumer Cyclicals,E743,Home Improvement Retail,Caturkarda Depo Bangunan Tbk,S,06/30/2023,Dec,U,0,1814.62,618.62,1196.0,1279.6,49.37,41.3,41.3,15.29,176.14,28.25,2.45,0.52,6.0,9.0,8.0
ECII,Consumer Cyclicals,E742,Electronics Retail,Electronic City Indonesia Tbk,S,06/30/2023,Dec,U,0,1783.27,547.85,1235.42,1219.47,6.54,6.54,6.54,6.57,925.87,54.83,0.39,0.44,0.0,1.0,1.0
ERAA,Consumer Cyclicals,E742,Electronics Retail,Erajaya Swasembada Tbk,S,06/30/2023,Dec,U,0,20771.85,13466.94,7304.92,28897.36,677.29,461.7,458.67,60.44,457.99,8.04,1.06,1.84,5.0,13.0,3.0
GLOB,Consumer Cyclicals,E742,Electronics Retail,Globe Kita Terang Tbk,S,06/30/2023,Dec,U,0,6.35,928.98,-922.63,40.72,0.63,0.63,0.63,-62.45,-830.36,-1.71,-0.13,-1.01,-1092.0,0.0,-170.0
IMAS,Consumer Cyclicals,E745,Automotive Retail,Indomobil Sukses Internasional Tbk,S,06/30/2023,Dec,U,0,58986.67,44562.69,14423.98,14248.32,623.86,426.85,328.27,150.13,3611.15,12.02,0.5,3.09,1.0,4.0,4.0
KLIN,Consumer Cyclicals,E743,Home Improvement Retail,PT Klinko Karya Imaji Tbk,S,06/30/2023,Dec,U,0,41.58,9.46,32.12,5.07,-1.27,-1.27,-1.27,-1.92,24.56,-22.41,1.75,0.29,-6.0,-8.0,-49.0
LPPF,Consumer Cyclicals,E731,Department Stores,Matahari Department Store Tbk,S,06/30/2023,Dec,U,0,5582.5,5742.57,-160.07,3851.74,841.33,683.87,683.87,508.22,-70.82,5.12,-36.71,-35.88,21.0,0.0,30.0
MAPA,Consumer Cyclicals,E741,Apparel & Textile Retail,Map Aktif Adiperkasa Tbk,S,06/30/2023,Dec,U,0,8325.72,3227.52,5098.2,5970.26,850.79,662.56,663.75,47.89,178.86,16.91,4.53,0.63,16.0,27.0,23.0
MAPI,Consumer Cyclicals,E741,Apparel & Textile Retail,Mitra Adiperkasa Tbk,S,06/30/2023,Dec,U,0,22347.33,11464.07,10883.26,15594.64,1601.36,1262.07,1044.02,127.86,655.62,15.49,3.02,1.05,9.0,20.0,14.0
MKNT,Consumer Cyclicals,E711,Consumer Distributors,Mitra Komunikasi Nusantara Tbk,S,06/30/2023,Dec,U,0,427.58,471.7,-44.12,845.25,-7.73,-9.08,-6.95,-4.39,-8.02,-1.37,-0.75,-10.69,-6.0,0.0,-3.0
MPMX,Consumer Cyclicals,E745,Automotive Retail,PT Mitra Pinasthika Mustika Tbk.,S,06/30/2023,Dec,U,0,8559.96,2708.42,5851.54,135.3,332.95,264.37,264.36,138.89,1311.13,7.45,0.79,0.46,7.0,11.0,458.0
PMJS,Consumer Cyclicals,E745,Automotive Retail,PT Putra Mandiri Jembar Tbk,S,06/30/2023,Dec,U,0,4483.78,1773.49,2710.29,5353.06,169.28,126.21,104.53,17.06,197.03,9.56,0.83,0.65,5.0,9.0,4.0
RALS,Consumer Cyclicals,E731,Department Stores,Ramayana Lestari Sentosa Tbk,S,06/30/2023,Dec,U,0,4895.66,1261.8,3633.85,246.67,289.76,246.67,246.67,44.06,512.1,13.05,1.12,0.35,6.0,9.0,127.0
SLIS,Consumer Cyclicals,E742,Electronics Retail,Gaya Abadi Sempurna Tbk,S,06/30/2023,Dec,U,0,462.23,205.66,256.56,208.03,13.15,10.17,10.14,15.12,104.15,8.93,1.3,0.8,8.0,15.0,18.0
SONA,Consumer Cyclicals,E731,Department Stores,Sona Topas Tourism Industry Tbk,S,06/30/2023,Dec,U,0,924.69,335.32,589.37,312.33,5.65,-10.55,-10.51,-27.55,1779.5,-108.91,1.69,0.57,-1.0,-2.0,-3.0
TELE,Consumer Cyclicals,E742,Electronics Retail,Tiphone Mobile Indonesia Tbk,S,06/30/2023,Dec,U,0,121.12,4750.99,-4629.86,1772.26,-18.03,-18.53,-18.52,-31.52,-633.28,-1.59,-0.08,-1.03,-190.0,0.0,-13.0
TOOL,Consumer Cyclicals,E743,Home Improvement Retail,PT Rohartindo Nusantara Luas Tbk,S,06/30/2023,Dec,LR,0,197.47,25.29,172.18,60.03,13.45,9.97,9.97,7.14,83.99,8.69,0.74,0.15,7.0,8.0,24.0
TRIO,Consumer Cyclicals,E742,Electronics Retail,Trikomsel Oke Tbk,S,06/30/2023,Dec,U,0,90.18,3814.64,-3724.46,346.36,-7.01,-7.01,-7.07,16.29,-143.21,26.16,-2.97,-1.02,470.0,0.0,122.0
UFOE,Consumer Cyclicals,E742,Electronics Retail,Damai Sejahtera Abadi Tbk,S,06/30/2023,Dec,U,0,457.59,254.64,202.95,435.3,8.01,5.96,5.92,5.69,88.72,31.84,2.04,1.25,3.0,6.0,3.0
YELO,Consumer Cyclicals,E522,Consumer Support Services,PT Yelooo Integra Datanet Tbk.,S,06/30/2023,Dec,U,0,1049.0,751.68,297.32,538.21,8.16,5.67,5.45,0.31,155.44,160.13,0.32,2.53,0.0,0.0,0.0
ZONE,Consumer Cyclicals,E741,Apparel & Textile Retail,Mega Perintis Tbk,S,06/30/2023,Dec,U,0,684.05,293.61,390.44,398.67,55.92,43.54,43.54,74.16,448.7,14.5,2.4,0.75,9.0,17.0,16.0
NASA,Consumer Cyclicals,E512,"Hotels, Resorts & Cruise Lines",Andalan Perkasa Abadi Tbk,S,06/30/2023,Dec,U,0,1126.74,53.4,1073.34,6.83,1.72,1.72,1.72,0.11,97.53,193.43,0.22,0.05,0.0,0.0,17.0
RISE,Consumer Cyclicals,E512,"Hotels, Resorts & Cruise Lines",Jaya Sukses Makmur Sentosa Tbk,S,06/30/2023,Dec,U,0,2751.57,434.17,2317.4,136.55,15.79,13.48,14.36,4.15,211.73,239.71,4.7,0.19,2.0,2.0,33.0
UANG,Consumer Cyclicals,E512,"Hotels, Resorts & Cruise Lines",Pakuan Tbk,S,06/30/2023,Dec,U,0,1546.37,1280.3,266.07,370.66,285.73,285.73,285.72,230.53,219.89,2.52,2.64,4.81,18.0,105.0,75.0
WIFI,Consumer Cyclicals,E611,Advertising,Solusi Sinergi Digital Tbk,S,06/30/2023,Dec,A,WTM,1453.52,831.35,622.17,220.52,27.37,9.18,9.42,33.81,275.87,5.5,0.67,1.34,3.0,8.0,23.0
BMHS,Healthcare,F121,Healthcare Providers,Bundamedik Tbk,S,06/30/2023,Dec,U,0,2904.94,1109.73,1795.22,2904.94,7.96,6.22,4.26,3.96,208.66,97.09,1.84,0.62,1.0,2.0,1.0
CARE,Healthcare,F121,Healthcare Providers,PT Metro Healthcare Indonesia Tbk,S,06/30/2023,Dec,U,0,4193.61,1026.79,3166.82,4193.61,-39.18,-40.07,-40.14,-2.46,95.24,-208.97,5.41,0.32,-2.0,-3.0,-2.0
DGNS,Healthcare,F121,Healthcare Providers,PT Diagnos Laboratorium Utama Tbk,S,06/30/2023,Dec,U,0,242.46,39.77,202.69,71.21,-7.8,-7.74,-7.74,-4.4,162.15,-52.26,1.42,0.2,-2.0,-3.0,-8.0
HEAL,Healthcare,F121,Healthcare Providers,PT Medikaloka Hermina Tbk.,S,06/30/2023,Dec,U,0,8196.65,3356.97,4839.68,2691.45,317.39,254.1,202.34,22.49,323.34,58.26,4.05,0.69,4.0,7.0,13.0
IRRA,Healthcare,F112,Healthcare Supplies & Distributions,Itama Ranoraya Tbk,S,06/30/2023,Dec,U,0,752.38,255.75,496.62,203.82,16.15,12.62,12.62,15.52,310.39,38.33,1.92,0.51,3.0,5.0,12.0
MEDS,Healthcare,F112,Healthcare Supplies & Distributions,PT Hetzer Medical Indonesia Tbk,S,06/30/2023,Dec,U,0,78.61,17.92,60.68,7.26,-8.1,-8.1,-8.1,-8.5,38.84,-8.47,1.85,0.3,-17.0,-22.0,-183.0
MIKA,Healthcare,F121,Healthcare Providers,PT Mitra Keluarga Karyasehat Tbk.,S,06/30/2023,Dec,U,0,6747.96,661.59,6086.37,68.99,610.15,487.63,453.1,65.37,427.22,44.51,6.81,0.11,14.0,15.0,1350.0
MTMH,Healthcare,F121,Healthcare Providers,PT Murni Sadar Tbk,S,06/30/2023,Dec,U,0,1781.83,632.35,1149.48,428.93,-11.41,-9.36,-8.85,8.89,555.7,165.32,2.65,0.55,1.0,2.0,4.0
PRDA,Healthcare,F121,Healthcare Providers,PT Prodia Widyahusada Tbk.,S,06/30/2023,Dec,U,0,2572.36,317.76,2254.61,5.0,188.83,148.68,148.78,384.67,2404.91,17.16,2.74,0.14,14.0,16.0,7213.0
PRIM,Healthcare,F121,Healthcare Providers,PT Royal Prima Tbk.,S,06/30/2023,Dec,U,0,1015.16,46.27,968.89,115.86,-15.07,-13.76,-13.74,-0.8,285.52,-90.23,0.25,0.05,0.0,0.0,-2.0
RSGK,Healthcare,F121,Healthcare Providers,Kedoya Adyaraya Tbk,S,06/30/2023,Dec,U,0,904.14,149.7,754.44,179.1,17.88,14.21,14.26,34.2,811.51,37.14,1.56,0.2,4.0,4.0,18.0
SAME,Healthcare,F121,Healthcare Providers,Sarana Meditama Metropolitan Tbk,S,06/30/2023,Dec,U,0,5138.7,1167.3,3971.4,722.71,2.75,1.36,-1.48,1.61,231.73,229.49,1.6,0.29,1.0,1.0,4.0
SILO,Healthcare,F121,Healthcare Providers,PT Siloam International Hospitals Tbk.,S,06/30/2023,Dec,U,0,10467.34,3135.31,7332.03,5281.99,709.28,516.39,503.37,76.08,563.74,25.63,3.46,0.43,9.0,13.0,19.0
SRAJ,Healthcare,F121,Healthcare Providers,Sejahteraraya Anugrahjaya Tbk,S,06/30/2023,Dec,U,0,5655.76,3802.54,1853.23,1124.66,-43.74,-41.91,-41.95,-5.19,154.43,-126.23,4.24,2.05,-1.0,-3.0,-6.0
DVLA,Healthcare,F211,Pharmaceuticals,Darya-Varia Laboratoria Tbk,S,06/30/2023,Dec,U,0,2096.37,602.14,1494.23,982.44,126.33,96.31,96.31,68.17,1334.13,29.04,1.48,0.4,4.0,5.0,8.0
INAF,Healthcare,F211,Pharmaceuticals,Indofarma Tbk,S,06/30/2023,Dec,U,0,1559.06,1593.06,-34.0,363.97,-130.13,-120.35,-120.35,-147.81,-10.97,-3.72,-50.14,-46.86,-29.0,0.0,-126.0
KAEF,Healthcare,F211,Pharmaceuticals,Kimia Farma Tbk,S,06/30/2023,Dec,U,0,20599.66,11232.3,9367.36,4946.44,-2.93,19.47,-21.76,2.39,1684.05,350.79,0.5,1.2,0.0,0.0,0.0
KLBF,Healthcare,F211,Pharmaceuticals,Kalbe Farma Tbk,S,06/30/2023,Dec,U,0,27419.57,5642.94,21776.63,15178.93,1939.41,1516.67,1529.0,69.85,464.57,25.13,3.78,0.26,12.0,15.0,22.0
MERK,Healthcare,F211,Pharmaceuticals,Merck Tbk,S,06/30/2023,Dec,U,0,894.47,189.23,705.25,498.21,119.13,91.36,91.36,329.91,1574.21,14.31,3.0,0.27,17.0,21.0,30.0
PEHA,Healthcare,F211,Pharmaceuticals,Phapros Tbk,S,06/30/2023,Dec,U,0,1835.45,1065.67,769.78,554.91,10.96,7.75,7.74,29.38,916.4,22.81,0.73,1.38,1.0,3.0,4.0
PYFA,Healthcare,F211,Pharmaceuticals,Pyridam Farma Tbk,S,06/30/2023,Dec,U,0,1515.04,1109.37,405.66,313.61,-37.78,-36.7,-36.69,428.91,758.13,1.76,1.0,2.73,15.0,57.0,73.0
SCPI,Healthcare,F211,Pharmaceuticals,Organon Pharma Indonesia Tbk,S,06/30/2023,Dec,U,0,1535.23,595.17,940.06,1233.6,167.2,134.73,134.73,57027.95,261129.0,0.51,0.11,0.63,13.0,22.0,17.0
SIDO,Healthcare,F211,Pharmaceuticals,Industri Jamu dan Farmasi Sido Muncul Tbk,S,06/30/2023,Dec,U,0,3566.54,300.39,3266.16,1653.79,577.98,448.11,448.11,36.91,108.87,15.99,5.42,0.09,31.0,34.0,67.0
SOHO,Healthcare,F211,Pharmaceuticals,Soho Global Health Tbk,S,06/30/2023,Dec,U,0,4934.67,2353.57,2581.1,2581.1,196.23,153.54,153.54,249.69,2033.69,19.42,2.38,0.91,6.0,12.0,12.0
TSPC,Healthcare,F211,Pharmaceuticals,Tempo Scan Pacific Tbk,S,06/30/2023,Dec,U,0,11365.78,3581.03,7784.75,6486.69,886.99,709.59,692.84,291.72,1726.16,6.17,1.04,0.46,12.0,17.0,20.0
IBFN,Financials,G211,Consumer Financing,Intan Baruprana Finance Tbk,S,06/30/2023,Dec,U,0,485.56,1084.93,-599.36,3.08,-15.91,-36.02,-36.02,-43.46,-395.01,-0.46,-0.05,-1.81,-14.0,0.0,-2139.0
AGRO,Financials,G111,Banks,PT Bank Rakyat Indonesia Agroniaga Tbk,S,06/30/2023,Dec,U,0,12008.29,8594.62,3413.67,452.05,126.73,9.28,9.28,0.22,137.98,1404.12,2.2,2.52,0.0,0.0,1.0
AGRS,Financials,G111,Banks,PT Bank IBK Indonesia Tbk.,S,06/30/2023,Dec,U,0,19167.6,14864.5,4303.1,990.49,101.14,101.14,101.14,4.35,114.01,19.79,0.75,3.45,1.0,4.0,17.0
AMAR,Financials,G111,Banks,PT Bank Amar Indonesia Tbk.,S,06/30/2023,Dec,U,0,4671.06,1402.43,3268.63,438.18,85.04,85.04,85.04,0.97,179.62,302.43,1.63,0.43,0.0,1.0,4.0
ARTO,Financials,G111,Banks,PT Bank Jago Tbk.,S,06/30/2023,Dec,U,0,18865.19,10217.89,8310.1,984.34,52.01,40.52,40.52,1.99,599.74,1173.53,3.89,1.23,0.0,0.0,3.0
BABP,Financials,G111,Banks,PT Bank MNC Internasional Tbk.,S,06/30/2023,Dec,A,WTM,16858.43,13308.6,3549.83,652.44,50.72,39.49,39.49,1.7,105.15,44.76,0.72,3.75,0.0,2.0,9.0
BACA,Financials,G111,Banks,PT Bank Capital Indonesia Tbk,S,06/30/2023,Dec,U,0,21387.49,18074.24,3313.25,376.04,26.61,20.75,20.75,2.19,166.05,59.88,0.79,5.46,0.0,1.0,12.0
BBCA,Financials,G111,Banks,PT Bank Central Asia Tbk.,S,06/30/2023,Dec,U,0,1356757.4,1125020.02,224771.26,43519.54,29882.84,24200.02,24190.21,380.26,1823.33,24.0,5.0,5.01,3.0,21.0,108.0
BBHI,Financials,G111,Banks,PT Bank Harda Internasional Tbk.,S,06/30/2023,Dec,U,0,12867.24,6097.55,6769.69,643.18,279.32,216.26,216.26,15.45,311.53,98.4,4.88,0.9,3.0,5.0,52.0
BBKP,Financials,G111,Banks,Bank Bukopin Tbk,S,06/30/2023,Dec,U,0,87508.29,70143.21,17365.08,2523.05,-3689.29,-2883.62,-2884.1,-24.44,92.52,-3.81,1.01,4.04,-5.0,-26.0,-182.0
BBMD,Financials,G111,Banks,PT Bank Mestika Dharma Tbk.,S,06/30/2023,Dec,U,0,16333.97,11433.4,4900.57,625.29,234.18,182.66,182.66,112.83,1198.16,17.02,1.6,2.33,3.0,9.0,74.0
BBNI,Financials,G111,Banks,PT Bank Negara Indonesia (Persero) Tbk,S,06/30/2023,Dec,U,0,1025091.06,881617.42,143473.64,38797.84,12704.26,10399.34,10301.76,1062.31,7693.51,8.64,1.19,6.14,2.0,14.0,51.0
BBRI,Financials,G111,Banks,PT Bank Rakyat Indonesia (Persero) Tbk,S,06/30/2023,Dec,LR,0,1805146.31,1506654.63,298491.69,100474.51,37200.13,29561.36,29421.51,367.62,1969.48,14.21,2.65,5.05,3.0,19.0,55.0
BBSI,Financials,G111,Banks,PT Bank Bisnis Internasional Tbk.,S,06/30/2023,Dec,U,0,3375.14,253.97,3121.16,153.5,74.71,58.28,58.28,24.77,857.94,127.58,3.68,0.08,3.0,3.0,59.0
BBTN,Financials,G111,Banks,PT Bank Tabungan Negara (Persero) Tbk,S,06/30/2023,Dec,U,0,400544.71,348337.72,28394.78,12852.89,1866.3,1474.38,1474.38,217.22,2023.22,5.78,0.62,12.27,1.0,11.0,24.0
BBYB,Financials,G111,Banks,PT Bank Neo Commerce Tbk.,S,06/30/2023,Dec,U,0,19624.66,16125.88,3498.78,1747.3,-326.89,-326.78,-326.78,-41.9,290.62,-7.4,1.07,4.61,-3.0,-14.0,-29.0
BCIC,Financials,G111,Banks,PT Bank JTrust Indonesia Tbk.,S,06/30/2023,Dec,U,0,36451.97,32600.27,3851.7,1176.16,90.62,90.62,90.62,8.92,212.72,15.69,0.66,8.46,0.0,4.0,14.0
BDMN,Financials,G111,Banks,PT Bank Danamon Indonesia Tbk,S,06/30/2023,Dec,U,0,203934.11,155964.56,47969.55,10416.29,2032.71,1572.57,1507.66,318.72,4908.1,9.19,0.6,3.25,2.0,6.0,30.0
BEKS,Financials,G111,Banks,PT Bank Pembangunan Daerah Banten Tbk.,S,06/30/2023,Dec,U,0,7504.91,5887.23,1617.68,244.74,-30.61,-24.1,-24.1,-3.47,31.19,-14.39,1.6,3.64,-2.0,-11.0,-74.0
BGTG,Financials,G111,Banks,PT Bank Ganesha Tbk.,S,06/30/2023,Dec,U,0,7580.89,4407.82,3173.06,292.58,38.28,31.01,31.01,2.98,132.37,28.51,0.64,1.39,1.0,2.0,24.0
BINA,Financials,G111,Banks,PT Bank Ina Perdana Tbk.,S,06/30/2023,Dec,U,0,22296.8,18822.35,3474.46,826.36,148.65,115.32,115.32,35.77,566.36,107.62,6.8,5.42,1.0,6.0,27.0
BJBR,Financials,G111,Banks,Bank Pembangunan Daerah Jawa Barat dan Banten Tbk,S,06/30/2023,Dec,U,0,177694.14,154818.06,14878.67,7459.08,1103.33,908.75,920.14,189.5,1414.13,6.17,0.83,10.41,1.0,13.0,27.0
BJTM,Financials,G111,Banks,Bank Pembangunan Daerah Jawa Timur Tbk,S,06/30/2023,Dec,U,0,103005.04,89944.58,11496.56,3501.36,937.08,720.14,720.14,96.41,765.65,6.59,0.83,7.82,1.0,13.0,41.0
BKSW,Financials,G111,Banks,PT Bank QNB Indonesia Tbk,S,06/30/2023,Dec,U,0,14393.43,9656.93,4736.5,561.57,52.93,52.93,52.93,-11.34,134.15,-7.67,0.65,2.04,-3.0,-8.0,-71.0
BMAS,Financials,G111,Banks,PT Bank Maspion Indonesia Tbk.,S,06/30/2023,Dec,U,0,16183.42,12977.65,3205.77,516.75,56.38,42.92,42.92,11.77,371.89,107.44,3.4,4.05,1.0,3.0,20.0
BMRI,Financials,G111,Banks,PT Bank Mandiri (Persero) Tbk,S,06/30/2023,Dec,U,0,1963987.47,1516625.48,255246.57,81905.9,34439.32,27703.6,25231.89,494.93,2734.78,12.17,2.2,5.94,2.0,18.0,56.0
BNBA,Financials,G111,Banks,Bank Bumi Arta Tbk,S,06/30/2023,Dec,U,0,8175.42,5086.15,3089.27,271.62,16.02,12.5,12.5,7.39,911.83,113.68,0.92,1.65,0.0,1.0,9.0
BNGA,Financials,G111,Banks,PT Bank CIMB Niaga Tbk,S,06/30/2023,Dec,U,0,329683.12,283537.88,46145.24,12796.38,4151.9,3269.93,3232.76,228.4,1836.14,7.4,0.92,6.14,2.0,12.0,45.0
BNII,Financials,G111,Banks,PT Bank Maybank Indonesia Tbk,S,06/30/2023,Dec,U,0,165619.4,135580.22,30039.18,5916.88,1265.88,987.47,959.77,23.22,394.64,12.23,0.72,4.51,1.0,6.0,30.0
BNLI,Financials,G111,Banks,Bank Permata Tbk,S,06/30/2023,Dec,U,0,251411.3,212794.3,38617.0,8588.2,1818.68,1406.61,1406.61,55.02,1067.32,16.81,0.87,5.51,1.0,5.0,23.0
BRIS,Financials,G111,Banks,PT Bank BRIsyariah Tbk,S,06/30/2023,Dec,U,0,313612.59,84060.19,35903.46,8143.35,3650.79,2822.13,2822.13,107.33,778.32,15.14,2.09,2.34,2.0,14.0,61.0
BSIM,Financials,G111,Banks,Bank Sinarmas Tbk,S,06/30/2023,Dec,U,0,47945.86,34356.29,7657.02,1801.64,173.23,140.32,140.32,10.82,388.38,82.29,2.29,4.49,0.0,3.0,12.0
BSWD,Financials,G111,Banks,Bank of India Indonesia Tbk,S,06/30/2023,Dec,U,0,6029.81,2676.44,3353.37,177.01,27.09,21.13,21.13,6.32,909.05,187.36,1.3,0.8,0.0,1.0,13.0
BTPN,Financials,G111,Banks,PT Bank BTPN Tbk,S,06/30/2023,Dec,U,0,193085.7,142651.59,40296.91,9699.27,2160.8,1687.35,1461.6,353.74,4945.9,7.72,0.55,3.54,1.0,7.0,30.0
BTPS,Financials,G111,Banks,PT Bank BTPN Syariah Tbk.,S,06/30/2023,Dec,U,0,21258.88,2672.13,8449.54,2597.03,962.24,752.53,752.51,217.53,1096.82,8.76,1.74,0.32,8.0,20.0,65.0
BVIC,Financials,G111,Banks,Bank Victoria International Tbk,S,06/30/2023,Dec,U,0,26775.7,22965.64,3810.06,900.97,91.55,74.32,74.32,14.47,240.41,6.84,0.41,6.03,1.0,6.0,25.0
DNAR,Financials,G111,Banks,PT Bank Oke Indonesia Tbk.,S,06/30/2023,Dec,U,0,10688.53,7124.72,3563.81,473.74,13.95,11.45,11.45,1.15,209.17,119.57,0.65,2.0,0.0,1.0,4.0
INPC,Financials,G111,Banks,Bank Artha Graha Internasional Tbk,S,06/30/2023,Dec,U,0,24070.93,19967.94,4102.99,732.38,87.57,87.57,87.57,5.08,202.88,14.77,0.37,4.87,0.0,3.0,14.0
MASB,Financials,G111,Banks,Bank Multiarta Sentosa Tbk,S,06/30/2023,Dec,U,0,22946.56,19345.03,3601.52,672.53,157.86,123.13,123.13,205.53,2595.25,15.91,1.26,5.37,1.0,8.0,43.0
MAYA,Financials,G111,Banks,PT Bank Mayapada Internasional Tbk,S,06/30/2023,Dec,U,0,136748.91,122802.59,13946.32,4374.73,63.62,51.66,51.66,0.24,1178.66,2001.95,0.41,8.81,0.0,0.0,0.0
MCOR,Financials,G111,Banks,PT Bank China Construction Bank Indonesia Tbk,S,06/30/2023,Dec,U,0,24382.25,18053.35,6328.9,790.57,156.44,122.02,122.02,5.19,166.9,16.37,0.51,2.85,1.0,3.0,25.0
MEGA,Financials,G111,Banks,Bank Mega Tbk,S,06/30/2023,Dec,U,0,129242.1,108669.95,20572.15,6042.9,2450.75,1971.82,1971.82,385.93,1752.17,13.99,3.08,5.28,4.0,22.0,75.0
NISP,Financials,G111,Banks,PT Bank OCBC NISP Tbk,S,06/30/2023,Dec,U,0,245456.96,210160.31,35296.65,8239.7,2629.24,2065.1,2065.12,163.11,1538.3,6.87,0.73,5.95,2.0,11.0,45.0
NOBU,Financials,G111,Banks,PT Bank Nationalnobu Tbk.,S,06/30/2023,Dec,A,0,23242.49,19977.68,3264.81,753.84,80.72,62.63,62.63,15.93,436.56,48.34,1.76,6.12,1.0,4.0,16.0
PNBN,Financials,G111,Banks,Bank Pan Indonesia Tbk,S,06/30/2023,Dec,U,WTM,208219.04,143811.15,52995.46,7427.98,2626.16,2099.19,1739.59,133.66,2200.95,9.35,0.57,2.71,2.0,6.0,43.0
PNBS,Financials,G111,Banks,PT Bank Panin Dubai Syariah Tbk.,S,06/30/2023,Dec,U,0,15431.24,960.79,2658.01,265.98,138.34,138.34,138.34,7.13,68.48,8.13,0.85,0.36,2.0,10.0,104.0
SDRA,Financials,G111,Banks,PT Bank Woori Saudara Indonesia 1906 Tbk,S,06/30/2023,Dec,U,0,52640.73,42512.04,10128.7,1813.53,492.56,373.8,373.8,93.33,1182.12,6.64,0.52,4.2,2.0,8.0,44.0
ADMF,Financials,G211,Consumer Financing,Adira Dinamika Multi Finance Tbk,S,06/30/2023,Dec,U,0,28768.43,18717.34,10051.09,3776.9,1047.8,818.46,818.46,1762.84,10051.09,6.38,1.12,1.86,6.0,18.0,47.0
BBLD,Financials,G211,Consumer Financing,Buana Finance Tbk,S,06/30/2023,Dec,U,0,5077.48,3742.6,1334.88,309.97,56.77,45.45,45.45,67.28,811.09,10.41,0.86,2.8,2.0,8.0,36.0
BFIN,Financials,G211,Consumer Financing,BFI Finance Indonesia Tbk,S,06/30/2023,Dec,U,0,25176.8,16072.46,9104.34,2675.31,1049.9,848.4,848.44,114.37,570.19,11.54,2.32,1.77,7.0,20.0,68.0
BPFI,Financials,G211,Consumer Financing,Batavia Prosperindo Finance Tbk,S,06/30/2023,Dec,U,0,1534.74,511.84,1022.9,108.61,51.93,42.27,42.27,25.23,382.54,19.03,1.25,0.5,4.0,7.0,62.0
CFIN,Financials,G211,Consumer Financing,Clipan Finance Indonesia Tbk,S,06/30/2023,Dec,U,0,9189.26,3826.98,5362.28,647.28,832.73,649.65,649.65,238.49,1345.78,2.31,0.41,0.71,10.0,18.0,147.0
DEFI,Financials,G211,Consumer Financing,Danasupra Erapacific Tbk,S,06/30/2023,Dec,U,0,44.43,0.39,44.04,0.79,-1.68,-1.68,-1.68,-17.34,64.08,-83.93,22.71,0.01,-27.0,-27.0,-1503.0
FUJI,Financials,G211,Consumer Financing,Fuji Finance Indonesia Tbk,S,06/30/2023,Dec,U,0,158.66,3.27,155.38,5.24,-1.95,-2.03,-2.03,-0.54,140.62,-459.58,1.75,0.02,0.0,0.0,-11.0
HDFA,Financials,G211,Consumer Financing,Radana Bhaskara Finance Tbk,S,06/30/2023,Dec,U,0,2068.96,1384.65,684.31,107.14,14.62,11.4,11.4,5.36,104.59,20.88,1.07,2.02,2.0,5.0,33.0
