Kode,Sektor,KodeInd,SubIndustri,Nama Emiten,Sharia,Tanggal,Tahun Buku,Tipe Lap,Opini,Aset,Utang,Modal,Penjual,EBT(RP),Proft,ProftOwner,EPS(RP),BV(RP),PER,PBV,DER,ROA(%),ROE(%),NPM(%)
TMPO,Consumer Cyclicals,E614,Consumer Publishing,Tempo Intimedia Tbk,S,03/31/2023,Dec,U,0,388.66,199.51,189.15,37180.54,-1.91,-1.58,-1.62,-4.66,178.73,-19.95,0.52,1.05,-1.0,-3.0,-9.0
VIVA,Consumer Cyclicals,E612,Broadcasting,Visi Media Asia Tbk,S,03/31/2023,Dec,U,0,8457.34,10109.41,-1652.06,148.29,-61.94,-67.67,-77.53,-96.19,-100.34,-0.52,-0.5,-6.12,-19.0,0.0,-491.0
ACES,Consumer Cyclicals,E743,Home Improvement Retail,Ace Hardware Indonesia Tbk,S,03/31/2023,Dec,U,0,7548.36,1454.15,6094.21,1702.3,193.41,160.22,158.36,39.02,355.35,16.15,1.77,0.24,9.0,11.0,39.0
ASLC,Consumer Cyclicals,E745,Automotive Retail,Autopedia Sukses Lestari Tbk,S,03/31/2023,Dec,U,0,817.48,109.69,707.8,133.38,2.6,2.24,0.86,0.04,55.53,2566.0,1.73,0.15,0.0,0.0,0.0
BAUT,Consumer Cyclicals,E743,Home Improvement Retail,Mitra Angkasa Sejahtera Tbk,S,03/31/2023,Dec,U,0,249.36,51.0,198.37,59.4,5.44,4.3,4.3,2.04,41.33,24.46,1.21,0.26,4.0,5.0,17.0
BOGA,Consumer Cyclicals,E745,Automotive Retail,PT Bintang Oto Global Tbk,S,03/31/2023,Dec,U,0,976.09,488.93,487.15,222.91,9.59,7.56,7.55,2.81,128.08,406.91,8.94,1.0,1.0,2.0,5.0
CARS,Consumer Cyclicals,E745,Automotive Retail,PT Industri dan Perdagangan Bintraco Dharma Tbk,S,03/31/2023,Dec,U,0,3753.2,3035.41,717.8,1452.59,73.35,57.14,45.44,9.12,47.85,9.21,1.76,4.23,4.0,19.0,9.0
CSAP,Consumer Cyclicals,E743,Home Improvement Retail,Catur Sentosa Adiprana Tbk,S,03/31/2023,Dec,U,0,9596.72,7032.1,2564.62,4067.45,87.5,68.57,64.62,50.33,575.24,13.71,1.2,2.74,2.0,9.0,6.0
DEPO,Consumer Cyclicals,E743,Home Improvement Retail,Caturkarda Depo Bangunan Tbk,S,03/31/2023,Dec,U,0,1796.77,602.88,1193.89,681.12,28.36,23.58,23.58,15.01,175.83,29.72,2.54,0.5,6.0,9.0,15.0
ECII,Consumer Cyclicals,E742,Electronics Retail,Electronic City Indonesia Tbk,S,03/31/2023,Dec,U,0,1760.31,521.44,1238.87,611.43,9.99,9.99,9.99,13.63,928.46,26.26,0.39,0.42,1.0,1.0,3.0
ERAA,Consumer Cyclicals,E742,Electronics Retail,Erajaya Swasembada Tbk,S,03/31/2023,Dec,U,0,20727.25,13301.32,7425.93,14793.0,366.5,238.63,235.48,59.77,465.58,8.1,1.04,1.79,5.0,13.0,6.0
GLOB,Consumer Cyclicals,E742,Electronics Retail,Globe Kita Terang Tbk,S,03/31/2023,Dec,U,0,9.77,932.51,-922.73,21.18,0.52,0.52,0.52,-62.32,-830.46,-1.7,-0.13,-1.01,-709.0,0.0,-327.0
IMAS,Consumer Cyclicals,E745,Automotive Retail,Indomobil Sukses Internasional Tbk,S,03/31/2023,Dec,U,0,58376.15,43985.94,14390.21,7229.42,352.26,241.3,178.47,135.93,3602.69,15.67,0.59,3.06,1.0,4.0,8.0
KLIN,Consumer Cyclicals,E743,Home Improvement Retail,PT Klinko Karya Imaji Tbk,S,12/31/2022,Dec,U,0,44.61,11.25,33.37,7.51,-1.15,-1.08,-1.08,-0.83,25.52,-42.39,1.37,0.34,-2.0,-3.0,-14.0
LPPF,Consumer Cyclicals,E731,Department Stores,Matahari Department Store Tbk,S,03/31/2023,Dec,U,0,6361.64,5894.15,467.49,1443.29,128.1,101.28,101.28,585.01,197.72,6.92,20.48,12.61,22.0,296.0,96.0
MAPA,Consumer Cyclicals,E741,Apparel & Textile Retail,Map Aktif Adiperkasa Tbk,S,03/31/2023,Dec,U,0,7914.78,3083.54,4831.24,2724.18,352.42,276.16,273.98,412.13,1694.93,11.16,2.71,0.64,15.0,24.0,43.0
MAPI,Consumer Cyclicals,E741,Apparel & Textile Retail,Mitra Adiperkasa Tbk,S,03/31/2023,Dec,U,0,21668.38,11410.43,10257.94,7462.27,632.0,496.49,404.56,116.33,617.95,14.53,2.73,1.11,9.0,19.0,26.0
MKNT,Consumer Cyclicals,E711,Consumer Distributors,Mitra Komunikasi Nusantara Tbk,S,03/31/2023,Dec,U,0,428.25,468.77,-40.51,429.55,-3.97,-4.48,-3.34,-4.83,-7.37,-10.35,-6.79,-11.57,-6.0,0.0,-6.0
MPMX,Consumer Cyclicals,E745,Automotive Retail,PT Mitra Pinasthika Mustika Tbk.,S,03/31/2023,Dec,U,0,8952.77,2630.61,6322.16,3786.04,170.02,131.07,131.07,145.01,1416.58,7.96,0.82,0.42,7.0,10.0,17.0
PMJS,Consumer Cyclicals,E745,Automotive Retail,PT Putra Mandiri Jembar Tbk,S,03/31/2023,Dec,U,0,4462.64,1669.39,2793.25,2938.71,100.06,75.16,62.14,18.25,203.06,8.33,0.75,0.6,6.0,9.0,9.0
RALS,Consumer Cyclicals,E731,Department Stores,Ramayana Lestari Sentosa Tbk,S,03/31/2023,Dec,U,0,5297.52,1586.98,3710.54,583.75,30.56,30.17,30.17,49.63,522.91,12.29,1.17,0.43,7.0,9.0,60.0
SLIS,Consumer Cyclicals,E742,Electronics Retail,Gaya Abadi Sempurna Tbk,S,03/31/2023,Dec,A,0,451.12,197.85,253.27,104.75,9.29,7.17,7.14,21.24,126.63,7.53,1.26,0.78,9.0,17.0,41.0
SONA,Consumer Cyclicals,E731,Department Stores,Sona Topas Tourism Industry Tbk,S,03/31/2023,Dec,U,0,951.97,354.95,597.02,142.32,1.63,-2.9,-2.89,-145.58,1802.61,-21.29,1.72,0.59,-5.0,-8.0,-34.0
TELE,Consumer Cyclicals,E742,Electronics Retail,Tiphone Mobile Indonesia Tbk,S,03/31/2023,Dec,A,WDP,141.25,4759.03,-4617.79,228.29,-8.45,-8.95,-8.95,-43.59,-631.63,-1.15,-0.08,-1.03,-226.0,0.0,-37.0
TOOL,Consumer Cyclicals,E743,Home Improvement Retail,PT Rohartindo Nusantara Luas Tbk,S,03/31/2023,Dec,LR,0,191.05,25.26,165.79,28.41,4.94,3.57,3.57,7.28,80.87,7.69,0.69,0.15,8.0,9.0,53.0
TRIO,Consumer Cyclicals,E742,Electronics Retail,Trikomsel Oke Tbk,S,03/31/2023,Dec,U,0,88.9,3801.76,-3712.86,182.08,4.59,4.59,4.54,16.24,-142.76,26.24,-2.98,-1.02,475.0,0.0,232.0
UFOE,Consumer Cyclicals,E742,Electronics Retail,Damai Sejahtera Abadi Tbk,S,03/31/2023,Dec,U,0,437.07,237.62,199.45,212.41,3.56,2.46,2.44,5.29,87.19,37.4,2.27,1.19,3.0,6.0,6.0
YELO,Consumer Cyclicals,E522,Consumer Support Services,PT Yelooo Integra Datanet Tbk.,S,03/31/2023,Dec,U,0,1038.68,428.34,610.34,923.01,4.63,4.76,4.64,1.6,319.09,33.14,0.17,0.7,0.0,1.0,1.0
ZONE,Consumer Cyclicals,E741,Apparel & Textile Retail,Mega Perintis Tbk,S,03/31/2023,Dec,U,0,734.59,369.34,365.25,152.81,23.55,18.35,18.35,83.82,419.74,13.72,2.74,1.01,10.0,20.0,48.0
NASA,Consumer Cyclicals,E512,"Hotels, Resorts & Cruise Lines",Andalan Perkasa Abadi Tbk,S,03/31/2023,Dec,U,0,1128.68,56.46,1072.21,3.21,0.6,0.6,0.6,-0.03,97.43,-1968.6,0.51,0.05,0.0,0.0,-9.0
RISE,Consumer Cyclicals,E512,"Hotels, Resorts & Cruise Lines",Jaya Sukses Makmur Sentosa Tbk,S,03/31/2023,Dec,U,0,2718.35,415.51,2302.84,64.23,2.26,1.25,1.54,3.37,210.4,243.08,3.9,0.18,1.0,2.0,57.0
UANG,Consumer Cyclicals,E512,"Hotels, Resorts & Cruise Lines",Pakuan Tbk,S,03/31/2023,Dec,A,WTM,1483.41,1238.89,244.53,30.24,264.18,264.18,264.18,191.62,202.09,1.44,1.37,5.07,16.0,95.0,63.0
WIFI,Consumer Cyclicals,E611,Advertising,Solusi Sinergi Digital Tbk,S,03/31/2023,Dec,U,0,1431.38,798.31,633.07,121.9,20.34,20.34,20.06,33.81,280.7,6.27,0.76,1.26,5.0,12.0,63.0
BMHS,Healthcare,F121,Healthcare Providers,Bundamedik Tbk,S,03/31/2023,Dec,U,0,2958.15,1136.02,1822.12,385.44,18.69,14.58,9.95,7.49,211.79,50.45,1.78,0.62,2.0,4.0,17.0
CARE,Healthcare,F121,Healthcare Providers,PT Metro Healthcare Indonesia Tbk,S,03/31/2023,Dec,U,0,4202.26,1027.46,3174.8,46.33,-31.68,-32.09,-32.11,-3.13,95.48,-149.33,4.9,0.32,-2.0,-3.0,-225.0
DGNS,Healthcare,F121,Healthcare Providers,PT Diagnos Laboratorium Utama Tbk,S,03/31/2023,Dec,U,0,245.94,38.98,206.96,37.64,-3.44,-3.47,-3.47,0.64,165.57,309.86,1.2,0.19,0.0,0.0,2.0
HEAL,Healthcare,F121,Healthcare Providers,PT Medikaloka Hermina Tbk.,S,03/31/2023,Dec,U,WTM,7901.06,3069.01,4832.05,1352.6,173.45,136.85,108.9,19.79,322.83,66.44,4.07,0.64,4.0,6.0,22.0
IRRA,Healthcare,F112,Healthcare Supplies & Distributions,Itama Ranoraya Tbk,S,03/31/2023,Dec,U,0,674.29,183.82,490.47,97.05,8.24,6.48,6.48,20.72,306.54,31.61,2.14,0.37,5.0,7.0,34.0
MEDS,Healthcare,F112,Healthcare Supplies & Distributions,PT Hetzer Medical Indonesia Tbk,S,03/31/2023,Dec,U,0,82.35,17.9,64.45,3.77,-4.33,-4.33,-4.33,-4.37,41.25,-20.6,2.18,0.28,-8.0,-11.0,-181.0
MIKA,Healthcare,F121,Healthcare Providers,PT Mitra Keluarga Karyasehat Tbk.,S,03/31/2023,Dec,U,0,7123.15,750.64,6372.52,1027.51,310.54,249.69,230.63,68.04,447.31,39.83,6.06,0.12,14.0,15.0,94.0
MTMH,Healthcare,F121,Healthcare Providers,PT Murni Sadar Tbk,S,03/31/2023,Dec,U,0,1724.14,562.83,1161.31,218.58,3.31,2.41,2.61,17.73,561.42,77.28,2.44,0.48,2.0,3.0,17.0
PRDA,Healthcare,F121,Healthcare Providers,PT Prodia Widyahusada Tbk.,S,03/31/2023,Dec,U,0,2734.8,353.23,2381.57,517.83,90.59,71.38,71.43,360.37,2540.34,15.82,2.24,0.15,12.0,14.0,65.0
PRIM,Healthcare,F121,Healthcare Providers,PT Royal Prima Tbk.,S,03/31/2023,Dec,U,0,1029.95,54.32,975.62,56.93,-8.06,-7.03,-7.03,3.09,287.5,29.46,0.32,0.06,1.0,1.0,18.0
RSGK,Healthcare,F121,Healthcare Providers,Kedoya Adyaraya Tbk,S,03/31/2023,Dec,U,0,915.98,92.6,823.38,255.74,10.4,7.84,7.87,25.16,885.66,42.52,1.21,0.11,3.0,3.0,26.0
SAME,Healthcare,F121,Healthcare Providers,Sarana Meditama Metropolitan Tbk,S,03/31/2023,Dec,U,0,5166.76,1177.94,3988.81,364.59,3.3,3.47,1.75,0.25,232.74,1190.6,1.3,0.3,0.0,0.0,1.0
SILO,Healthcare,F121,Healthcare Providers,PT Siloam International Hospitals Tbk.,S,03/31/2023,Dec,U,0,10210.1,2887.45,7322.65,649.79,353.22,257.37,249.61,65.11,563.02,25.34,2.93,0.39,8.0,12.0,32.0
SRAJ,Healthcare,F121,Healthcare Providers,Sejahteraraya Anugrahjaya Tbk,S,03/31/2023,Dec,U,0,5740.06,3858.74,1881.32,541.62,-12.62,-13.82,-13.85,-3.69,156.77,-173.32,4.08,2.05,-1.0,-2.0,-8.0
DVLA,Healthcare,F211,Pharmaceuticals,Darya-Varia Laboratoria Tbk,S,03/31/2023,Dec,U,0,2053.33,595.74,1457.59,513.16,79.42,60.91,60.91,65.42,1301.42,30.11,1.51,0.41,4.0,5.0,14.0
INAF,Healthcare,F211,Pharmaceuticals,Indofarma Tbk,S,03/31/2023,Dec,U,0,1576.24,1551.69,24.55,169.8,-63.72,-61.8,-61.8,-141.67,7.92,-4.24,75.74,63.2,-28.0,-1788.0,-259.0
KAEF,Healthcare,F211,Pharmaceuticals,Kimia Farma Tbk,S,03/31/2023,Dec,U,0,20197.16,10594.47,9602.69,2303.67,10.73,24.63,0.39,-31.54,1726.36,-22.67,0.41,1.1,-1.0,-2.0,-8.0
KLBF,Healthcare,F211,Pharmaceuticals,Kalbe Farma Tbk,S,03/31/2023,Dec,U,0,28239.68,5318.49,22921.19,7869.16,1095.96,853.87,855.72,72.15,488.98,29.38,4.34,0.23,12.0,15.0,43.0
MERK,Healthcare,F211,Pharmaceuticals,Merck Tbk,S,03/31/2023,Dec,U,0,1038.64,235.09,803.55,261.13,59.78,46.31,46.31,401.42,1793.64,12.43,2.78,0.29,17.0,22.0,69.0
PEHA,Healthcare,F211,Pharmaceuticals,Phapros Tbk,S,03/31/2023,Dec,U,0,1790.56,1012.75,777.81,260.97,6.18,4.55,4.71,32.36,925.96,20.86,0.73,1.3,2.0,3.0,10.0
PYFA,Healthcare,F211,Pharmaceuticals,Pyridam Farma Tbk,S,03/31/2023,Dec,U,0,1488.16,1058.13,430.04,164.86,-12.98,-12.32,-12.31,486.72,803.69,1.42,0.86,2.46,18.0,61.0,158.0
SCPI,Healthcare,F211,Pharmaceuticals,Organon Pharma Indonesia Tbk,S,03/31/2023,Dec,U,0,1417.69,359.0,1058.7,365.27,87.93,73.36,73.36,53412.03,294082.42,0.54,0.1,0.34,14.0,18.0,33.0
SIDO,Healthcare,F211,Pharmaceuticals,Industri Jamu dan Farmasi Sido Muncul Tbk,S,03/31/2023,Dec,U,0,4219.88,1102.79,3117.09,322.85,380.22,300.28,300.28,37.0,103.9,19.6,6.98,0.35,26.0,36.0,122.0
SOHO,Healthcare,F211,Pharmaceuticals,Soho Global Health Tbk,S,03/31/2023,Dec,U,0,4592.58,2107.84,2484.74,152.81,77.26,57.18,57.18,212.36,1957.77,23.78,2.58,0.85,6.0,11.0,13.0
TSPC,Healthcare,F211,Pharmaceuticals,Tempo Scan Pacific Tbk,S,03/31/2023,Dec,U,0,11521.01,3404.83,8116.18,116.52,698.67,572.91,568.77,288.23,1799.65,5.05,0.81,0.42,11.0,16.0,40.0
IBFN,Financials,G211,Consumer Financing,Intan Baruprana Finance Tbk,S,03/31/2023,Dec,U,0,500.91,1077.09,-576.18,1.13,-2.79,-12.84,-12.84,-31.9,-379.74,-3.04,-0.26,-1.87,-10.0,0.0,-4276.0
AGRO,Financials,G111,Banks,PT Bank Rakyat Indonesia Agroniaga Tbk,S,03/31/2023,Dec,U,0,12643.16,9246.68,3396.49,240.29,22.09,4.37,4.37,-1.29,137.28,-273.18,2.56,2.72,0.0,-1.0,-13.0
AGRS,Financials,G111,Banks,PT Bank IBK Indonesia Tbk.,S,03/31/2023,Dec,U,0,19188.96,14959.42,4229.54,479.48,55.76,55.76,55.76,4.62,153.06,18.2,0.55,3.54,1.0,3.0,27.0
AMAR,Financials,G111,Banks,PT Bank Amar Indonesia Tbk.,S,03/31/2023,Dec,U,0,4762.99,1544.64,3218.35,209.19,34.43,34.43,34.43,-6.1,176.86,-47.53,1.64,0.48,-2.0,-3.0,-54.0
ARTO,Financials,G111,Banks,PT Bank Jago Tbk.,S,03/31/2023,Dec,U,0,18022.02,9192.32,8281.44,487.11,22.45,17.5,17.5,1.05,597.67,2277.16,3.98,1.11,0.0,0.0,3.0
BABP,Financials,G111,Banks,PT Bank MNC Internasional Tbk.,S,03/31/2023,Dec,A,WTM,16310.28,12777.45,3532.83,329.57,28.09,21.83,21.83,1.56,104.65,50.79,0.75,3.62,0.0,1.0,16.0
BACA,Financials,G111,Banks,PT Bank Capital Indonesia Tbk,S,03/31/2023,Dec,U,0,21369.63,18074.23,3295.4,178.77,8.13,6.34,6.34,1.64,165.16,80.08,0.79,5.48,0.0,1.0,18.0
BBCA,Financials,G111,Banks,PT Bank Central Asia Tbk.,S,03/31/2023,Dec,U,0,1321722.69,1103911.25,211427.64,21414.72,14219.67,11532.9,11529.78,358.56,1715.09,25.24,5.28,5.22,3.0,21.0,206.0
BBHI,Financials,G111,Banks,PT Bank Harda Internasional Tbk.,S,03/31/2023,Dec,U,0,12071.99,5550.41,6521.58,313.64,116.59,90.5,90.5,12.43,300.12,103.01,4.27,0.85,2.0,4.0,86.0
BBKP,Financials,G111,Banks,Bank Bukopin Tbk,S,12/31/2022,Dec,A,WTM,89995.35,78778.75,11216.6,4465.09,-5145.66,-5032.5,-5027.46,-74.26,165.69,-1.39,0.62,7.02,-6.0,-45.0,-113.0
BBMD,Financials,G111,Banks,PT Bank Mestika Dharma Tbk.,S,03/31/2023,Dec,U,0,16486.98,11780.12,4706.86,313.36,130.43,101.73,101.73,123.29,1150.8,15.41,1.65,2.5,3.0,11.0,161.0
BBNI,Financials,G111,Banks,PT Bank Negara Indonesia (Persero) Tbk,S,03/31/2023,Dec,U,0,1012362.5,867299.57,145062.94,19127.19,6457.24,5263.63,5220.52,1049.42,7778.73,8.62,1.16,5.98,2.0,13.0,102.0
BBRI,Financials,G111,Banks,PT Bank Rakyat Indonesia (Persero) Tbk,S,03/31/2023,Dec,U,0,1822973.42,1538522.76,284450.66,50087.64,19597.01,15563.92,15501.86,359.63,1876.83,15.5,2.97,5.41,3.0,19.0,109.0
BBSI,Financials,G111,Banks,PT Bank Bisnis Internasional Tbk.,S,03/31/2023,Dec,U,0,3273.9,183.7,3090.21,58.63,32.79,25.58,25.58,21.61,849.43,162.9,4.14,0.06,2.0,3.0,135.0
BBTN,Financials,G111,Banks,PT Bank Tabungan Negara (Persero) Tbk,S,03/31/2023,Dec,U,WTM,401507.51,348513.68,27624.44,6331.33,1014.34,800.89,800.89,216.97,1968.33,5.74,0.63,12.62,1.0,11.0,48.0
BBYB,Financials,G111,Banks,PT Bank Neo Commerce Tbk.,S,03/31/2023,Dec,U,0,19112.45,15406.22,3706.23,889.82,-68.31,-68.4,-68.4,-36.61,307.86,-12.29,1.46,4.16,-2.0,-12.0,-50.0
BCIC,Financials,G111,Banks,PT Bank JTrust Indonesia Tbk.,S,03/31/2023,Dec,A,WTP,32993.08,29183.64,3809.44,560.11,54.43,73.23,73.23,8.87,210.38,11.95,0.5,7.66,0.0,4.0,29.0
BDMN,Financials,G111,Banks,PT Bank Danamon Indonesia Tbk,S,03/31/2023,Dec,U,0,203516.22,156335.32,47180.91,5013.49,1096.27,851.2,818.12,333.59,4827.41,8.27,0.57,3.31,2.0,7.0,65.0
BEKS,Financials,G111,Banks,PT Bank Pembangunan Daerah Banten Tbk.,S,03/31/2023,Dec,U,0,7085.56,5472.43,1613.13,117.86,-37.35,-28.65,-28.65,-4.48,31.1,-11.16,1.61,3.39,-3.0,-14.0,-197.0
BGTG,Financials,G111,Banks,PT Bank Ganesha Tbk.,S,03/31/2023,Dec,U,0,8824.98,5677.52,3147.46,147.86,7.58,6.14,6.14,1.92,131.3,34.88,0.51,1.8,1.0,1.0,31.0
BINA,Financials,G111,Banks,PT Bank Ina Perdana Tbk.,S,03/31/2023,Dec,U,0,21419.83,18048.21,3371.62,396.78,74.8,58.84,58.84,33.89,549.6,117.13,7.22,5.35,1.0,6.0,52.0
BJBR,Financials,G111,Banks,Bank Pembangunan Daerah Jawa Barat dan Banten Tbk,S,03/31/2023,Dec,U,0,175861.95,152753.34,15198.2,3685.85,446.16,366.15,371.64,197.67,1444.5,5.97,0.82,10.05,1.0,14.0,56.0
BJTM,Financials,G111,Banks,Bank Pembangunan Daerah Jawa Timur Tbk,S,03/31/2023,Dec,U,0,96619.51,83437.4,11756.29,1755.02,398.99,305.21,305.21,92.87,782.94,6.95,0.82,7.1,1.0,12.0,79.0
BKSW,Financials,G111,Banks,PT Bank QNB Indonesia Tbk,S,03/31/2023,Dec,U,0,16710.57,11991.21,4719.36,290.21,29.02,29.02,29.02,-19.61,230.93,-4.33,0.37,2.54,-2.0,-8.0,-138.0
BMAS,Financials,G111,Banks,PT Bank Maspion Indonesia Tbk.,S,03/31/2023,Dec,U,0,15792.49,12615.52,3176.97,250.95,28.1,21.27,21.27,12.81,368.54,85.9,2.98,3.97,1.0,3.0,44.0
BMRI,Financials,G111,Banks,PT Bank Mandiri (Persero) Tbk,S,03/31/2023,Dec,U,0,1908171.16,1461500.79,241645.45,39883.56,17255.94,13860.5,12560.17,468.21,2589.06,11.11,2.01,6.05,2.0,18.0,110.0
BNBA,Financials,G111,Banks,Bank Bumi Arta Tbk,S,03/31/2023,Dec,U,0,7876.46,4791.68,3084.78,135.61,10.27,8.01,8.01,8.52,910.5,67.52,0.63,1.55,0.0,1.0,21.0
BNGA,Financials,G111,Banks,PT Bank CIMB Niaga Tbk,S,03/31/2023,Dec,U,0,347279.83,300295.7,46984.13,6089.13,2016.02,1600.4,1581.04,216.01,1869.52,6.67,0.77,6.39,2.0,12.0,89.0
BNII,Financials,G111,Banks,PT Bank Maybank Indonesia Tbk,S,03/31/2023,Dec,U,0,161543.05,132011.12,29531.94,2924.49,749.73,585.23,565.53,21.66,387.97,10.81,0.6,4.47,1.0,6.0,56.0
BNLI,Financials,G111,Banks,Bank Permata Tbk,S,03/31/2023,Dec,U,0,252674.33,214253.48,38420.85,4258.31,976.92,755.94,755.94,55.8,1061.9,16.76,0.88,5.58,1.0,5.0,47.0
BRIS,Financials,G111,Banks,PT Bank BRIsyariah Tbk,S,03/31/2023,Dec,U,0,313252.69,71603.17,34992.05,4131.26,1892.37,1458.28,1458.28,92.35,758.57,18.73,2.28,2.05,1.0,12.0,103.0
BSIM,Financials,G111,Banks,Bank Sinarmas Tbk,S,03/31/2023,Dec,U,0,47349.81,34426.69,7446.33,890.29,88.59,71.76,71.76,10.74,377.7,82.89,2.36,4.62,0.0,3.0,24.0
BSWD,Financials,G111,Banks,Bank of India Indonesia Tbk,S,03/31/2023,Dec,U,0,6001.32,2656.96,3344.36,84.68,15.53,12.12,12.12,5.83,906.61,203.4,1.31,0.79,0.0,1.0,25.0
BTPN,Financials,G111,Banks,PT Bank BTPN Tbk,S,03/31/2023,Dec,U,0,203975.85,153080.76,40352.24,4618.04,1194.4,932.61,805.19,386.51,4952.7,7.01,0.55,3.79,2.0,8.0,68.0
BTPS,Financials,G111,Banks,PT Bank BTPN Syariah Tbk.,S,03/31/2023,Dec,U,0,22118.37,2741.42,8834.1,1273.42,543.17,424.72,424.72,231.0,1146.74,9.26,1.87,0.31,8.0,20.0,140.0
BVIC,Financials,G111,Banks,Bank Victoria International Tbk,S,03/31/2023,Dec,U,0,25658.64,21903.27,3755.37,433.32,57.2,46.11,46.11,15.83,236.96,5.94,0.4,5.83,1.0,7.0,58.0
DNAR,Financials,G111,Banks,PT Bank Oke Indonesia Tbk.,S,03/31/2023,Dec,U,0,10463.74,6904.35,3559.39,232.87,5.01,5.01,5.01,0.78,209.98,155.26,0.58,1.94,0.0,0.0,6.0
INPC,Financials,G111,Banks,Bank Artha Graha Internasional Tbk,S,03/31/2023,Dec,U,0,23897.52,19857.48,4040.04,366.0,33.68,33.68,33.68,3.28,199.77,20.43,0.34,4.92,0.0,2.0,18.0
MASB,Financials,G111,Banks,Bank Multiarta Sentosa Tbk,S,03/31/2023,Dec,U,0,22296.21,18780.06,3516.15,336.11,85.95,67.04,67.04,217.3,2533.73,15.65,1.34,5.34,1.0,9.0,91.0
MAYA,Financials,G111,Banks,PT Bank Mayapada Internasional Tbk,S,03/31/2023,Dec,U,0,142343.67,128447.14,13896.53,2088.6,43.56,35.52,35.52,1.37,1174.45,343.39,0.4,9.24,0.0,0.0,1.0
MCOR,Financials,G111,Banks,PT Bank China Construction Bank Indonesia Tbk,S,03/31/2023,Dec,U,0,24350.2,18091.04,6259.16,396.16,76.22,59.45,59.45,4.36,165.06,16.75,0.44,2.89,1.0,3.0,42.0
MEGA,Financials,G111,Banks,Bank Mega Tbk,S,03/31/2023,Dec,U,0,130558.98,111433.2,19125.77,3020.87,1211.49,985.38,985.38,369.17,1628.98,13.3,3.01,5.83,3.0,23.0,143.0
NISP,Financials,G111,Banks,PT Bank OCBC NISP Tbk,S,03/31/2023,Dec,U,0,239866.0,204506.8,35359.2,4079.29,1310.95,1029.69,1029.7,162.8,1541.03,6.27,0.66,5.78,2.0,11.0,92.0
NOBU,Financials,G111,Banks,PT Bank Nationalnobu Tbk.,S,03/31/2023,Dec,U,0,22427.88,19249.24,3178.64,356.18,39.12,30.5,30.5,19.66,601.64,25.44,0.83,6.06,0.0,3.0,29.0
PNBN,Financials,G111,Banks,Bank Pan Indonesia Tbk,S,03/31/2023,Dec,U,WTM,206611.8,144330.2,51401.63,3685.0,828.15,659.79,589.52,126.32,2134.76,8.75,0.52,2.81,1.0,6.0,83.0
PNBS,Financials,G111,Banks,PT Bank Panin Dubai Syariah Tbk.,S,03/31/2023,Dec,U,0,16500.91,3082.33,2538.62,142.24,77.19,60.21,60.21,7.09,65.41,7.9,0.86,1.21,2.0,11.0,193.0
SDRA,Financials,G111,Banks,PT Bank Woori Saudara Indonesia 1906 Tbk,S,03/31/2023,Dec,U,0,51014.16,41076.43,9937.73,2234.2,262.51,199.24,199.24,97.6,1159.83,5.79,0.49,4.13,2.0,8.0,94.0
ADMF,Financials,G211,Consumer Financing,Adira Dinamika Multi Finance Tbk,S,03/31/2023,Dec,U,0,28528.28,18076.29,10451.99,1836.9,534.58,417.04,417.04,1718.02,10451.99,6.62,1.09,1.73,6.0,16.0,94.0
BBLD,Financials,G211,Consumer Financing,Buana Finance Tbk,S,03/31/2023,Dec,U,0,4893.81,3552.38,1341.43,151.56,30.75,24.35,24.35,62.43,815.07,10.65,0.82,2.65,2.0,8.0,68.0
BFIN,Financials,G211,Consumer Financing,BFI Finance Indonesia Tbk,S,03/31/2023,Dec,U,0,23959.96,14689.19,9270.77,1342.97,627.7,508.82,508.81,120.22,580.62,11.9,2.46,1.58,8.0,21.0,143.0
BPFI,Financials,G211,Consumer Financing,Batavia Prosperindo Finance Tbk,S,03/31/2023,Dec,A,0,1414.39,409.33,1005.06,52.57,29.54,24.14,24.14,23.61,375.87,14.4,0.9,0.41,4.0,6.0,120.0
CFIN,Financials,G211,Consumer Financing,Clipan Finance Indonesia Tbk,S,03/31/2023,Dec,U,0,8593.01,3376.89,5216.12,318.06,134.75,105.08,105.08,77.98,1309.1,5.16,0.31,0.65,4.0,6.0,98.0
DEFI,Financials,G211,Consumer Financing,Danasupra Erapacific Tbk,S,03/31/2023,Dec,U,0,46.88,0.39,46.49,0.44,-0.68,-0.68,-0.68,-16.44,67.65,-88.49,21.51,0.01,-24.0,-24.0,-2576.0
FUJI,Financials,G211,Consumer Financing,Fuji Finance Indonesia Tbk,S,03/31/2023,Dec,U,0,162.57,6.83,155.74,3.29,-1.57,-1.67,-1.67,4.04,140.94,65.32,1.87,0.04,3.0,3.0,136.0
HDFA,Financials,G211,Consumer Financing,Radana Bhaskara Finance Tbk,S,03/31/2023,Dec,U,0,1884.24,1200.63,683.61,61.58,14.04,10.71,10.71,6.67,104.49,21.75,1.39,1.76,2.0,6.0,71.0
MFIN,Financials,G211,Consumer Financing,Mandala Multifinance Tbk,S,03/31/2023,Dec,U,0,7052.21,3666.69,3385.52,556.85,188.54,149.57,149.57,243.85,1277.55,7.38,1.41,1.08,9.0,19.0,116.0
