Kode,Sektor,KodeInd,SubIndustri,Nama Emiten,Sharia,Tanggal,Tahun Buku,Tipe Lap,Opini,Aset,Utang,Modal,Penjual,EBT(RP),Proft,ProftOwner,EPS(RP),BV(RP),PER,PBV,DER,ROA(%),ROE(%),NPM(%)
UNVR,Consumer Non-Cyclicals,D421,Personal Care Products,Unilever Indonesia Tbk,S,06/30/2022,Dec,U,0,22144.17,17578.19,4565.98,21463.38,4442.93,3429.94,3429.94,159.4,119.69,28.29,37.68,3.85,28.0,135.0,29.0
PALM,Consumer Non-Cyclicals,D232,Plantations & Crops,Provident Agro Tbk,S,06/30/2022,Dec,A,WTP,5614.06,1.55,5612.51,0.0,88.7,88.91,88.91,346.48,788.32,2.5,1.1,0.0,24.0,24.0,0.0
IKAI,Consumer Cyclicals,E512,"Hotels, Resorts & Cruise Lines",Intikeramik Alamasri Industri Tbk,S,06/30/2022,Dec,U,0,1216.64,460.37,756.28,108.81,-28.55,-27.35,-26.54,-3.88,56.84,-12.87,0.88,0.61,-4.0,-7.0,-47.0
AUTO,Consumer Cyclicals,E111,Auto Parts & Equipment,Astra Otoparts Tbk,S,06/30/2022,Dec,U,0,17569.33,5487.69,12081.65,8581.09,516.17,454.24,432.5,161.17,2506.7,7.69,0.49,0.45,4.0,6.0,9.0
BOLT,Consumer Cyclicals,E111,Auto Parts & Equipment,Garuda Metalindo Tbk,S,06/30/2022,Dec,U,0,1344.3,540.31,803.99,658.77,13.47,9.82,6.01,24.0,343.04,33.54,2.36,0.67,4.0,7.0,9.0
BRAM,Consumer Cyclicals,E112,Tires,Indo Kordsa Tbk,S,06/30/2022,Dec,U,0,4456.87,1208.02,3248.84,2593.01,315.21,238.79,217.34,926.13,7219.66,9.04,1.15,0.37,9.0,13.0,16.0
DRMA,Consumer Cyclicals,E111,Auto Parts & Equipment,Dharma Polimetal Tbk,S,06/30/2022,Dec,LR,0,2343.81,1188.7,1155.11,1590.02,181.54,144.59,143.62,73.48,245.46,8.71,2.67,1.03,15.0,30.0,22.0
GDYR,Consumer Cyclicals,E112,Tires,Goodyear Indonesia Tbk,S,06/30/2022,Dec,U,0,1840.93,1150.77,690.17,1250.95,-33.86,-29.47,-29.47,-112.35,1683.33,-11.93,0.8,1.67,-3.0,-7.0,-4.0
GJTL,Consumer Cyclicals,E112,Tires,Gajah Tunggal Tbk,S,06/30/2022,Dec,U,0,19300.96,12340.37,6960.59,8287.49,-41.43,-67.56,-63.88,-21.72,1997.41,-29.47,0.32,1.77,0.0,-1.0,-1.0
INDS,Consumer Cyclicals,E111,Auto Parts & Equipment,Indospring Tbk,S,06/30/2022,Dec,U,0,3631.37,789.03,2842.34,1683.61,76.87,58.47,54.81,219.31,4331.18,9.39,0.48,0.28,3.0,4.0,7.0
LPIN,Consumer Cyclicals,E111,Auto Parts & Equipment,Multi Prima Sejahtera Tbk,S,06/30/2022,Dec,U,0,326.78,30.55,296.22,75.93,14.71,12.31,12.31,59.71,696.99,6.6,0.57,0.1,8.0,9.0,33.0
MASA,Consumer Cyclicals,E112,Tires,Multistrada Arah Sarana Tbk,S,06/30/2022,Dec,U,0,8263.92,3317.22,4946.69,4092.12,1050.97,817.69,817.63,101.04,538.68,29.59,5.55,0.67,14.0,23.0,27.0
NIPS,Consumer Cyclicals,E111,Auto Parts & Equipment,Nipress Tbk,S,09/30/2018,Dec,A,WTP,2134.39,1165.97,968.42,809.09,12.34,3.1,3.1,9.13,592.18,0.0,0.48,1.2,1.0,2.0,2.0
PRAS,Consumer Cyclicals,E111,Auto Parts & Equipment,Prima Alloy Steel Universal Tbk,S,06/30/2022,Dec,U,0,1606.17,1147.42,458.75,59.85,-38.88,-31.88,-31.88,47.5,654.39,4.19,0.3,2.5,-2.0,-8.0,-64.0
SMSM,Consumer Cyclicals,E111,Auto Parts & Equipment,Selamat Sempurna Tbk,S,06/30/2022,Dec,U,0,4218.09,1001.36,3216.73,2305.96,525.01,420.22,377.44,119.78,558.59,10.85,2.33,0.31,17.0,23.0,31.0
CBMF,Consumer Cyclicals,E211,Home Furnishings,Cahaya Bintang Medan Tbk,S,06/30/2022,Dec,U,0,362.4,111.2,251.2,12.05,0.49,0.39,0.39,0.67,133.97,75.7,0.38,0.44,0.0,0.0,6.0
CINT,Consumer Cyclicals,E211,Home Furnishings,Chitose Internasional Tbk,S,06/30/2022,Dec,U,0,509.92,166.17,343.75,137.41,-4.04,-4.66,-4.77,-103.85,343.75,-2.12,0.66,0.48,-20.0,-30.0,-76.0
GEMA,Consumer Cyclicals,E211,Home Furnishings,Gema Grahasarana Tbk,S,06/30/2022,Dec,U,0,1108.54,740.99,367.55,501.21,-17.98,-26.27,-26.35,-12.82,229.72,-26.99,1.51,2.02,-2.0,-6.0,-4.0
KICI,Consumer Cyclicals,E213,Housewares & Specialties,Kedaung Indah Can Tbk,S,06/30/2022,Dec,U,0,183.25,73.44,109.81,47.14,2.71,2.12,2.12,48.98,397.85,3.78,0.46,0.67,7.0,12.0,29.0
LFLO,Consumer Cyclicals,E211,Home Furnishings,Imago Mulia Persada Tbk,0,06/30/2022,Dec,A,WTP,68.98,27.49,41.49,22.64,0.95,0.95,0.95,1.11,31.73,57.58,2.14,0.66,2.0,4.0,6.0
LMPI,Consumer Cyclicals,E213,Housewares & Specialties,Langgeng Makmur Industri Tbk,S,06/30/2022,Dec,U,0,706.6,487.53,219.07,277.84,-10.88,-8.94,-8.94,-12.16,217.22,-13.4,0.75,2.23,-2.0,-6.0,-4.0
MGLV,Consumer Cyclicals,E211,Home Furnishings,Panca Anugrah Wisesa Tbk,0,06/30/2022,Dec,U,0,238.05,134.37,103.68,93.88,12.27,10.17,10.12,7.83,54.43,15.96,2.3,1.3,6.0,14.0,16.0
MICE,Consumer Cyclicals,E213,Housewares & Specialties,Multi Indocitra Tbk,S,06/30/2022,Dec,U,0,1110.6,375.16,735.44,453.95,33.0,24.2,24.2,58.33,1225.73,8.74,0.42,0.51,3.0,5.0,8.0
OLIV,Consumer Cyclicals,E211,Home Furnishings,Oscar Mitra Sukses Sejahtera Tbk,0,06/30/2022,Dec,U,0,59.85,5.9,53.95,25.56,0.72,0.53,0.53,0.29,28.4,123.15,1.27,0.11,0.0,0.0,0.0
SCNP,Consumer Cyclicals,E212,Household Appliances,Selaras Citra Nusantara Perkasa Tbk,S,06/30/2022,Dec,U,0,513.54,118.48,395.07,292.29,3.93,3.93,-1.81,-2.0,158.03,-121.05,1.53,0.3,0.0,0.0,0.0
SOFA,Consumer Cyclicals,E211,Home Furnishings,Boston Furniture Industries Tbk,0,06/30/2022,Dec,U,0,64.16,22.75,41.41,18.54,-2.75,-2.26,-2.26,-1.87,25.04,-20.9,1.56,0.55,-8.0,-12.0,-26.0
WOOD,Consumer Cyclicals,E211,Home Furnishings,Integra Indocabinet Tbk,S,06/30/2022,Dec,U,0,6890.07,2997.08,3892.99,3135.63,390.45,300.1,299.89,95.88,604.74,5.32,0.84,0.77,9.0,16.0,20.0
BIKE,Consumer Cyclicals,E321,Sport Equipment & Hobbies Goods,PT Sepeda Bersama Indonesia Tbk,S,06/30/2022,Dec,U,0,125.95,8.62,117.33,97.21,16.7,13.35,13.35,-1.12,90.71,-202.86,2.65,0.07,-1.0,-1.0,-1.0
IIKP,Consumer Cyclicals,E321,Sport Equipment & Hobbies Goods,Inti Agri Resources Tbk,S,06/30/2022,Dec,U,0,290.08,24.96,265.12,1.62,-11.63,-9.24,-9.23,-1.42,7.89,-35.31,6.34,0.09,-16.0,-18.0,-2941.0
TOYS,Consumer Cyclicals,E321,Sport Equipment & Hobbies Goods,PT Sunindo Adipersada Tbk.,S,06/30/2022,Dec,U,0,371.88,109.42,262.46,56.42,3.14,2.61,2.61,-11.86,182.9,-8.18,0.53,0.42,-3.0,-4.0,-20.0
ARGO,Consumer Cyclicals,E413,Textiles,Argo Pantes Tbk,S,06/30/2022,Dec,U,0,1125.22,2513.25,-1388.03,42.98,-22.89,-22.89,-22.89,-103.5,-4136.5,-10.1,-0.25,-1.81,-3.0,0.0,-85.0
BATA,Consumer Cyclicals,E412,Footwear,Sepatu Bata Tbk,S,03/31/2022,Dec,U,0,720.33,306.6,413.73,116.35,-14.78,-13.41,-13.4,-28.23,318.26,-17.71,1.57,0.74,-5.0,-9.0,-32.0
BELL,Consumer Cyclicals,E413,Textiles,PT Trisula Textile Industries Tbk,S,06/30/2022,Dec,U,0,541.43,276.94,264.5,203.39,8.21,6.94,5.29,0.06,36.48,3739.56,6.63,1.05,0.0,1.0,1.0
BIMA,Consumer Cyclicals,E412,Footwear,Primarindo Asia Infrastructure Tbk,S,06/30/2022,Dec,U,0,243.84,244.68,-0.85,34.43,-10.64,-9.88,-9.88,-17.62,-1.4,-8.74,-115.36,-288.28,-4.0,0.0,-31.0
CNTX,Consumer Cyclicals,E413,Textiles,Centex Tbk,S,06/30/2022,Mar,U,0,600.07,804.23,-204.16,156.91,-9.22,-9.22,-9.22,-1052.96,-2916.55,-0.31,-0.11,-3.94,-12.0,0.0,-47.0
ERTX,Consumer Cyclicals,E411,"Clothing, Accessories & Bags",Eratex Djaja Tbk,S,06/30/2022,Dec,U,0,1083.37,764.96,318.41,782.92,28.27,22.07,22.07,18.88,247.49,10.43,0.8,2.4,3.0,10.0,4.0
ESTI,Consumer Cyclicals,E413,Textiles,Ever Shine Textile Industry Tbk,S,06/30/2022,Dec,U,0,761.49,540.6,220.89,225.71,4.0,3.99,3.99,9.16,109.61,9.61,0.8,2.45,2.0,8.0,8.0
HDTX,Consumer Cyclicals,E413,Textiles,Panasia Indo Resources Tbk,S,06/30/2022,Dec,U,0,334.17,377.18,-43.01,5.88,-23.5,-22.58,-22.57,-10.06,-11.94,-11.93,-10.05,-8.77,-11.0,0.0,-616.0
HRTA,Consumer Cyclicals,E411,"Clothing, Accessories & Bags",Hartadinata Abadi Tbk,S,06/30/2022,Dec,U,0,3867.97,2264.58,1603.4,3216.99,171.44,133.55,133.24,50.48,348.17,4.08,0.59,1.41,6.0,14.0,7.0
INDR,Consumer Cyclicals,E413,Textiles,Indorama Synthetics Tbk,S,06/30/2022,Dec,U,0,13803.97,6718.61,7085.36,7668.69,971.76,803.66,803.69,2179.68,10828.05,3.93,0.79,0.95,10.0,20.0,19.0
INOV,Consumer Cyclicals,E413,Textiles,PT Inocycle Technology Group Tbk.,S,06/30/2022,Dec,A,WTP,900.57,559.76,340.81,184.75,7.73,6.09,6.09,18.57,188.48,8.18,0.85,1.64,4.0,10.0,18.0
MYTX,Consumer Cyclicals,E413,Textiles,PT Asia Pacific Investama Tbk.,S,06/30/2022,Dec,U,0,3908.0,3968.51,-60.51,937.9,65.22,65.22,62.86,-6.38,-7.81,-8.63,-7.43,-65.58,-1.0,0.0,-5.0
PBRX,Consumer Cyclicals,E411,"Clothing, Accessories & Bags",Pan Brothers Tbk,S,06/30/2022,Dec,A,WTP,10483.95,6090.03,4393.92,4405.15,73.64,56.19,50.33,17.09,678.25,7.31,0.18,1.39,1.0,3.0,3.0
POLU,Consumer Cyclicals,E411,"Clothing, Accessories & Bags",Golden Flower Tbk,S,06/30/2022,Dec,U,0,210.39,62.97,147.42,70.28,8.8,8.8,8.8,-28.34,196.56,-16.51,2.38,0.43,-10.0,-14.0,-30.0
POLY,Consumer Cyclicals,E413,Textiles,Asia Pacific Fibers Tbk,S,06/30/2022,Dec,U,0,3647.69,17762.95,-14115.25,3101.92,170.75,185.76,185.76,93.01,-5655.71,0.68,-0.01,-1.26,6.0,0.0,7.0
RICY,Consumer Cyclicals,E411,"Clothing, Accessories & Bags",Ricky Putra Globalindo Tbk,S,06/30/2022,Dec,U,0,1712.85,1417.47,295.38,612.93,-5.39,-8.13,-7.48,-74.47,460.29,-1.73,0.27,4.8,-3.0,-16.0,-8.0
SBAT,Consumer Cyclicals,E413,Textiles,PT Sejahtera Bintang Abadi Textile Tbk.,S,06/30/2022,Dec,U,0,692.72,459.4,233.32,62.48,-32.16,-25.44,-25.44,-10.91,49.09,-4.58,1.02,1.97,-7.0,-22.0,-83.0
SRIL,Consumer Cyclicals,E413,Textiles,PT Sri Rejeki Isman Tbk,S,06/30/2022,Dec,U,0,16938.85,23784.0,-6845.15,5192.31,-872.56,-896.06,-896.06,-252.91,-334.69,-0.58,-0.44,-3.47,-20.0,0.0,-66.0
SSTM,Consumer Cyclicals,E413,Textiles,Sunson Textile Manufacturer Tbk,S,06/30/2022,Dec,U,0,391.01,141.87,249.14,140.21,6.38,4.82,4.82,39.37,212.77,18.67,3.45,0.57,2.0,3.0,5.0
TFCO,Consumer Cyclicals,E413,Textiles,Tifico Fiber Indonesia Tbk,S,06/30/2022,Dec,U,0,5039.75,464.14,4575.62,1796.68,78.16,65.59,65.59,35.19,948.69,19.89,0.74,0.1,3.0,4.0,9.0
TRIS,Consumer Cyclicals,E411,"Clothing, Accessories & Bags",Trisula International Tbk,S,06/30/2022,Dec,U,0,1140.12,461.81,678.31,661.34,36.74,30.25,16.36,3.68,215.92,44.08,0.75,0.68,2.0,3.0,3.0
UNIT,Consumer Cyclicals,E413,Textiles,Nusantara Inti Corpora Tbk,S,06/30/2020,Dec,U,0,363.63,116.65,246.98,52.8,0.33,0.25,0.22,4.53,3274.66,0.0,0.1,0.47,0.0,0.0,1.0
AKKU,Consumer Cyclicals,E512,"Hotels, Resorts & Cruise Lines",Anugerah Kagum Karya Utama Tbk,S,06/30/2022,Dec,U,0,742.05,271.76,470.3,1.72,0.21,0.21,0.21,-18.49,72.92,-2.7,0.69,0.58,-16.0,-25.0,-6940.0
ARTA,Consumer Cyclicals,E512,"Hotels, Resorts & Cruise Lines",Arthavest Tbk,S,06/30/2022,Dec,A,WTP,377.86,50.57,327.29,10.21,-3.63,-3.54,-1.8,-6.81,732.73,-356.86,3.34,0.15,-1.0,-1.0,-30.0
BAYU,Consumer Cyclicals,E513,Travel Agencies,Bayu Buana Tbk,S,06/30/2022,Dec,U,0,704.07,322.81,381.26,618.92,10.04,8.92,8.95,58.03,1079.39,18.95,1.02,0.85,3.0,5.0,3.0
BLTZ,Consumer Cyclicals,E514,Recreational & Sports Facilities,Graha Layar Prima Tbk,S,06/30/2022,Dec,U,0,2411.7,1899.14,512.57,489.25,-22.44,-19.21,-19.21,-265.82,586.5,-8.35,3.79,3.71,-5.0,-23.0,-24.0
BOLA,Consumer Cyclicals,E514,Recreational & Sports Facilities,Bali Bintang Sejahtera Tbk,S,06/30/2022,Dec,U,0,794.99,69.39,725.6,174.89,25.51,25.51,22.33,31.12,120.93,12.34,3.18,0.1,18.0,20.0,81.0
BUVA,Consumer Cyclicals,E512,"Hotels, Resorts & Cruise Lines",Bukit Uluwatu Villa Tbk,S,03/31/2022,Dec,U,0,3674.59,1961.19,1713.4,20.52,-22.36,-22.36,-22.0,0.0,251.55,0.0,0.24,1.14,0.0,0.0,0.0
CLAY,Consumer Cyclicals,E512,"Hotels, Resorts & Cruise Lines",Citra Putra Realty Tbk,S,06/30/2022,Dec,U,0,599.23,584.7,14.53,32.24,-32.07,-25.04,-24.9,-27.43,5.65,-24.25,117.6,40.23,-12.0,-485.0,-219.0
CSMI,Consumer Cyclicals,E515,Restaurants,Cipta Selera Murni Tbk,S,06/30/2022,Dec,U,0,95.79,79.29,16.5,31.39,-3.22,-3.28,-3.28,-7.48,20.22,-421.36,155.75,4.8,-6.0,-37.0,-19.0
DFAM,Consumer Cyclicals,E512,"Hotels, Resorts & Cruise Lines",Dafam Property Indonesia Tbk,S,06/30/2022,Dec,U,0,265.83,205.39,60.44,30.6,-10.54,-9.96,-9.84,-6.76,31.81,-17.3,3.65,3.4,-5.0,-21.0,-42.0
DUCK,Consumer Cyclicals,E515,Restaurants,Jaya Bersama Indo Tbk,S,09/30/2020,Dec,U,0,1344.58,421.65,922.93,179.78,30.81,20.59,20.59,32.07,719.17,0.0,0.24,0.46,3.0,4.0,23.0
EAST,Consumer Cyclicals,E512,"Hotels, Resorts & Cruise Lines",Eastparc Hotel Tbk,S,06/30/2022,Dec,U,0,267.02,19.99,247.03,39.06,16.18,13.24,13.24,5.34,59.87,19.65,1.75,0.08,8.0,9.0,56.0
ENAK,Consumer Cyclicals,E515,Restaurants,Champ Resto Indonesia Tbk,S,06/30/2022,Dec,LR,0,738.68,490.94,247.74,625.01,41.59,42.92,42.92,2.89,114.34,611.9,15.48,1.98,5.0,16.0,6.0
ESTA,Consumer Cyclicals,E512,"Hotels, Resorts & Cruise Lines",Esta Multi Usaha Tbk,S,06/30/2022,Dec,U,0,241.21,20.56,220.65,5.87,1.66,1.66,1.66,1.01,98.98,127.33,1.39,0.09,1.0,1.0,38.0
FAST,Consumer Cyclicals,E515,Restaurants,Fast Food Indonesia Tbk,S,06/30/2022,Dec,U,0,3556.84,2578.19,978.65,2868.98,41.77,32.66,32.66,-63.65,245.26,-15.08,3.91,2.63,-5.0,-19.0,-6.0
FITT,Consumer Cyclicals,E512,"Hotels, Resorts & Cruise Lines",Hotel Fitra International Tbk,S,06/30/2022,Dec,U,0,65.33,27.98,37.35,4.47,-3.88,-3.85,-3.85,-7.44,51.44,-27.7,4.0,0.75,-8.0,-15.0,-122.0
HOME,Consumer Cyclicals,E512,"Hotels, Resorts & Cruise Lines",Hotel Mandarine Regency Tbk,S,09/30/2020,Dec,U,0,2452.28,334.09,2118.19,10.25,-12.32,-12.28,-12.28,-1.57,95.36,0.0,0.52,0.16,-1.0,-2.0,-341.0
HOTL,Consumer Cyclicals,E512,"Hotels, Resorts & Cruise Lines",Saraswati Griya Lestari Tbk,S,09/30/2021,Dec,U,0,1315.63,1014.27,301.35,36.47,-27.02,-27.02,-27.48,-11.87,84.89,-4.21,0.59,3.37,-3.0,-14.0,-116.0
HRME,Consumer Cyclicals,E512,"Hotels, Resorts & Cruise Lines",Menteng Heritage Realty Tbk,S,06/30/2022,Dec,U,0,920.3,279.71,640.59,34.32,-18.86,-14.84,-14.84,-4.87,107.5,-11.51,0.51,0.44,-3.0,-5.0,-84.0
IDEA,Consumer Cyclicals,E521,Education Services,Idea Indonesia Akademi Tbk,0,06/30/2022,Dec,U,0,80.68,18.79,61.89,7.35,0.34,0.34,0.34,-1.72,58.25,-35.37,1.03,0.3,-2.0,-3.0,-25.0
JGLE,Consumer Cyclicals,E514,Recreational & Sports Facilities,Graha Andrasentra Propertindo Tbk,S,06/30/2022,Dec,A,WTP,2966.84,1055.12,1911.73,103.85,-36.06,-36.06,-36.06,-4.51,84.66,-11.1,0.59,0.55,-3.0,-5.0,-98.0
JIHD,Consumer Cyclicals,E512,"Hotels, Resorts & Cruise Lines",Jakarta International Hotels & Development Tbk,S,06/30/2022,Dec,U,0,6670.7,1856.04,4814.65,571.51,56.37,40.91,-8.04,-31.24,2067.23,-9.86,0.15,0.39,0.0,0.0,-3.0
JSPT,Consumer Cyclicals,E512,"Hotels, Resorts & Cruise Lines",Jakarta Setiabudi Internasional Tbk,S,06/30/2022,Dec,U,0,5730.12,3186.24,2543.88,359.4,-167.4,-173.83,-108.98,-81.38,1097.1,-10.38,0.77,1.25,-3.0,-7.0,-53.0
KPIG,Consumer Cyclicals,E512,"Hotels, Resorts & Cruise Lines",MNC Land Tbk,S,06/30/2022,Dec,U,0,31768.82,6425.81,25343.01,443.37,75.47,74.85,88.12,3.91,285.75,22.74,0.31,0.25,1.0,1.0,45.0
LUCY,Consumer Cyclicals,E515,Restaurants,Lima Dua Lima Tiga Tbk,0,06/30/2022,Dec,A,WTP,61.53,19.58,41.95,21.51,4.26,3.29,3.29,3.08,40.14,56.19,4.48,0.47,5.0,8.0,15.0
MABA,Consumer Cyclicals,E512,"Hotels, Resorts & Cruise Lines",Marga Abhinaya Abadi Tbk,S,12/31/2019,Dec,A,WTP,2225.37,1941.4,283.98,45.45,-265.65,-265.65,-261.6,-17.03,18.48,0.0,2.71,6.84,-12.0,-92.0,-576.0
MAMI,Consumer Cyclicals,E512,"Hotels, Resorts & Cruise Lines",Mas Murni Indonesia Tbk,S,06/30/2022,Dec,U,WTP,1770.03,525.78,1244.25,20.45,-23.26,-23.26,-22.85,-2.77,101.16,-18.06,0.49,0.42,-2.0,-3.0,-167.0
MAMIP,Consumer Cyclicals,E512,"Hotels, Resorts & Cruise Lines",Mas Murni Tbk (Preferred Stock),S,09/30/2021,Dec,U,0,1776.47,510.88,1265.59,29.48,-35.13,-35.13,-33.82,-6035.78,210931.31,-0.1,0.0,0.4,-2.0,-3.0,-123.0
MAPB,Consumer Cyclicals,E515,Restaurants,MAP Boga Adiperkasa Tbk,S,06/30/2022,Dec,U,0,2322.47,1230.88,1091.59,1557.21,93.79,76.32,76.32,39.82,502.82,37.66,2.98,1.13,4.0,8.0,6.0
MINA,Consumer Cyclicals,E512,"Hotels, Resorts & Cruise Lines",Sanurhasta Mitra Tbk,S,06/30/2022,Dec,U,0,107.83,6.36,101.47,2.59,-2.34,-2.34,-2.34,-0.72,15.46,-69.24,3.23,0.06,-4.0,-5.0,-183.0
NATO,Consumer Cyclicals,E512,"Hotels, Resorts & Cruise Lines",Surya Permata Andalan Tbk,S,06/30/2022,Dec,U,0,802.39,1.76,800.63,1.92,-0.99,-0.99,-0.99,-0.68,100.06,-789.41,5.45,0.0,-1.0,-1.0,-285.0
NUSA,Consumer Cyclicals,E512,"Hotels, Resorts & Cruise Lines",Sinergi Megah Internusa Tbk,S,09/30/2019,Dec,U,0,817.91,64.77,753.15,8.78,-11.3,-11.3,-11.31,-6.57,97.81,0.0,0.51,0.09,-6.0,-7.0,-576.0
PANR,Consumer Cyclicals,E513,Travel Agencies,Panorama Sentrawisata Tbk,S,06/30/2022,Dec,U,0,1584.24,1063.4,520.85,426.32,-27.76,-20.65,-16.67,-75.05,434.04,-3.28,0.57,2.04,-4.0,-13.0,-16.0
PDES,Consumer Cyclicals,E513,Travel Agencies,Destinasi Tirta Nusantara Tbk,S,06/30/2022,Dec,U,0,280.79,256.32,24.47,22.65,-11.69,-9.12,-8.4,-71.96,34.23,-4.39,9.29,10.47,-18.0,-210.0,-227.0
PGLI,Consumer Cyclicals,E512,"Hotels, Resorts & Cruise Lines",Pembangunan Graha Lestari Indah Tbk,S,06/30/2022,Dec,U,0,119.58,37.99,81.6,9.39,18.1,13.89,14.05,41.16,167.2,6.46,1.59,0.47,17.0,25.0,214.0
PJAA,Consumer Cyclicals,E514,Recreational & Sports Facilities,Pembangunan Jaya Ancol Tbk,S,06/30/2022,Dec,U,0,3984.78,2455.19,1529.59,413.72,49.29,36.77,37.44,-159.36,955.99,-3.89,0.65,1.61,-4.0,-9.0,-34.0
PLAN,Consumer Cyclicals,E512,"Hotels, Resorts & Cruise Lines",Planet Properindo Jaya Tbk,0,06/30/2022,Dec,U,0,89.1,26.42,62.68,3.95,-0.47,-0.47,-0.47,-0.74,70.2,-41.91,0.43,0.42,-1.0,-1.0,-17.0
PNSE,Consumer Cyclicals,E512,"Hotels, Resorts & Cruise Lines",Pudjiadi & Sons Tbk,S,06/30/2022,Dec,U,0,375.3,201.47,173.84,49.7,-12.62,-12.91,-10.0,-20.15,217.89,-24.81,2.09,1.16,-4.0,-9.0,-32.0
PSKT,Consumer Cyclicals,E512,"Hotels, Resorts & Cruise Lines",Red Planet Indonesia Tbk,S,06/30/2022,Dec,U,0,419.44,66.47,352.97,26.63,-4.51,-4.4,-4.4,-0.81,34.1,-99.33,2.52,0.19,-2.0,-2.0,-31.0
PTSP,Consumer Cyclicals,E515,Restaurants,Pioneerindo Gourmet International Tbk,S,06/30/2022,Dec,U,0,299.5,169.16,130.35,284.32,7.96,5.16,4.1,-16.57,590.32,-255.86,7.18,1.3,-1.0,-3.0,-1.0
PZZA,Consumer Cyclicals,E515,Restaurants,Sarimelati Kencana Tbk,S,06/30/2022,Dec,U,0,2343.71,1241.65,1102.06,1749.04,-5.94,-5.7,-5.7,19.27,364.69,26.72,1.41,1.13,1.0,2.0,1.0
RAFI,Consumer Cyclicals,E515,Restaurants,PT Sari Kreasi Boga Tbk,S,12/31/2021,Dec,A,0,75.13,27.43,47.69,117.11,18.18,14.17,14.17,4.53,15.25,48.13,15.35,0.58,19.0,30.0,12.0
SHID,Consumer Cyclicals,E512,"Hotels, Resorts & Cruise Lines",Hotel Sahid Jaya International Tbk,S,06/30/2022,Dec,U,0,1316.1,524.76,791.34,33.22,-20.42,-21.02,-21.02,-37.05,706.98,-46.43,2.43,0.66,-4.0,-6.0,-151.0
SNLK,Consumer Cyclicals,E512,"Hotels, Resorts & Cruise Lines",Sunter Lakeside Hotel Tbk,S,06/30/2022,Dec,U,0,202.79,52.01,150.79,14.62,-3.74,-3.74,-3.74,-18.55,335.08,-40.97,2.27,0.34,-4.0,-5.0,-56.0
SOTS,Consumer Cyclicals,E512,"Hotels, Resorts & Cruise Lines",Satria Mega Kencana Tbk,S,06/30/2022,Dec,U,0,410.4,163.41,246.98,7.81,-10.42,-10.42,-6.25,-21.32,246.98,-13.69,1.18,0.66,-5.0,-9.0,-273.0
ABBA,Consumer Cyclicals,E614,Consumer Publishing,Mahaka Media Tbk,S,06/30/2022,Dec,U,0,451.23,359.68,91.55,58.29,-25.86,-26.48,-21.17,-5.05,23.26,-49.14,10.66,3.93,-4.0,-22.0,-34.0
DIGI,Consumer Cyclicals,E614,Consumer Publishing,Arkadia Digital Media Tbk,S,06/30/2022,Dec,U,0,25.81,22.81,3.0,18.85,-11.59,-11.51,-11.51,-8.21,1.85,-6.58,29.22,7.6,-58.0,-499.0,-79.0
FILM,Consumer Cyclicals,E621,Entertainment & Movie Production,PT MD Pictures Tbk.,S,06/30/2022,Dec,U,0,1598.75,92.88,1505.87,274.32,161.25,123.62,124.09,12.8,158.33,228.07,18.25,0.06,8.0,8.0,44.0
FORU,Consumer Cyclicals,E611,Advertising,Fortune Indonesia Tbk,S,06/30/2022,Dec,U,0,45.46,8.17,37.3,18.23,-4.0,-3.2,-3.2,0.63,80.17,462.06,3.62,0.22,1.0,1.0,2.0
IPTV,Consumer Cyclicals,E613,Cable & Satellite,MNC Vision Networks Tbk,S,06/30/2022,Dec,U,0,11436.94,3371.66,8065.28,1460.96,94.47,112.42,118.56,3.66,191.13,23.2,0.44,0.42,1.0,2.0,11.0
MARI,Consumer Cyclicals,E612,Broadcasting,Mahaka Radio Integra Tbk,S,06/30/2022,Dec,U,0,601.38,402.51,198.88,29.46,-44.85,-45.94,-24.13,-7.29,37.86,-25.92,4.99,2.02,-6.0,-19.0,-130.0
MDIA,Consumer Cyclicals,E612,Broadcasting,Intermedia Capital Tbk,S,09/30/2021,Dec,U,0,5390.96,2828.71,2562.25,986.42,72.36,33.0,33.74,7.1,65.34,7.05,0.77,1.1,5.0,11.0,28.0
MNCN,Consumer Cyclicals,E612,Broadcasting,Media Nusantara Citra Tbk,S,06/30/2022,Dec,U,0,21947.44,3189.75,18757.68,5274.31,1674.67,1342.74,1202.74,172.57,1246.38,5.3,0.73,0.17,11.0,13.0,45.0
MSIN,Consumer Cyclicals,E621,Entertainment & Movie Production,PT MNC Studios International Tbk.,S,06/30/2022,Dec,U,0,6606.04,4601.32,2004.72,1931.34,359.8,280.64,278.98,37.27,175.17,153.59,32.68,2.3,6.0,21.0,22.0
MSKY,Consumer Cyclicals,E613,Cable & Satellite,MNC Sky Vision Tbk,S,06/30/2022,Dec,U,0,3654.9,1271.15,2383.74,585.19,-122.04,-95.15,-95.01,-102.38,1195.24,-2.79,0.24,0.53,-5.0,-8.0,-31.0
NETV,Consumer Cyclicals,E612,Broadcasting,Net Visi Media Tbk,S,06/30/2022,Dec,U,0,1680.05,1679.84,0.21,202.67,-83.07,-87.81,-87.34,-7.6,0.01,-33.15,29965.46,7949.2,-11.0,-84370.0,-88.0
